,Ano_sem,EOLIELÉTRICA,FOTOVOLTAICA,HIDROELÉTRICA,TÉRMICA
835,2016_7,54182.994,47.48414285714286,62269.316857142854,77191.53448571429
836,2016_8,61225.965000000004,52.89471428571428,63668.22528571428,57856.28342857143
837,2016_9,54077.40142857143,58.26271428571429,66072.28614285715,61208.06871428572
838,2017_1,81709.94457142857,52.87928571428571,60922.49585714286,58056.24942857143
839,2017_10,58940.37071428571,42.810428571428574,52780.62171428571,68909.58471428571
840,2017_11,42319.232,26.71057142857143,51790.92385714286,79888.28428571428
841,2017_12,52643.70471428572,37.44528571428572,52654.96,74761.37042857143
842,2017_13,34109.61414285714,38.220571428571425,57057.77442857142,75469.38514285714
843,2017_14,77443.054,40.130428571428574,52345.63628571429,56613.34528571429
844,2017_15,63207.113,35.39742857142857,52389.09471428571,67326.97171428571
845,2017_16,55845.816,45.05385714285715,51375.569571428576,72568.76185714286
846,2017_17,69798.95742857143,35.15757142857143,48436.28628571429,67252.108
847,2017_18,79493.26142857142,31.946428571428573,50611.30042857143,57195.993714285716
848,2017_19,69144.45942857143,41.88742857142857,49128.65885714286,64579.66871428571
849,2017_2,57752.38757142857,51.549285714285716,51805.402285714285,80292.31071428572
850,2017_20,66441.31128571428,163.99528571428573,49946.619857142854,74341.19228571428
851,2017_21,62892.25457142857,386.79057142857147,44019.25328571429,62869.340142857145
852,2017_22,71012.74771428571,410.2327142857143,38527.48242857143,65171.98585714285
853,2017_23,91812.59714285715,751.0371428571428,38367.74,58801.21014285714
854,2017_24,92909.12571428572,967.1884285714286,39916.91428571429,51444.788428571424
855,2017_25,100930.69814285715,1000.9051428571429,38135.171714285716,47207.98528571428
856,2017_26,88801.51171428572,1006.2422857142857,38681.83085714286,57636.558142857146
857,2017_27,111760.47,1123.046,38178.03028571429,41079.620285714285
858,2017_28,121650.57757142858,1259.2810000000002,38547.34642857143,39712.922000000006
859,2017_29,91770.54142857144,1359.5394285714285,39197.408,47520.566999999995
860,2017_3,68298.59757142856,50.51014285714286,53018.73685714286,72010.87771428571
861,2017_30,122674.9052857143,1334.7474285714286,37893.926571428565,59326.983857142855
862,2017_31,103131.19185714285,1491.616142857143,39659.72685714286,87412.70714285714
863,2017_32,114004.00742857144,1620.5252857142857,39217.47314285715,85601.04485714286
864,2017_33,104679.06942857143,1785.9095714285716,38121.94857142858,91837.37798571428
865,2017_34,129478.83771428572,1697.4532857142858,38178.630000000005,89730.28957142857
866,2017_35,129227.69128571427,1703.5,38614.624142857145,90098.22600000001
867,2017_36,134464.99342857144,1888.9732857142858,37526.18585714285,93611.05542857143
868,2017_37,143155.37342857145,2172.2904285714285,37444.158142857144,81642.25485714285
869,2017_38,139186.1827142857,2285.4484285714284,36838.857285714286,68705.16842857143
870,2017_39,130857.40471428572,1855.7532857142855,36656.515,77533.12
871,2017_4,77888.58985714286,48.169285714285714,56061.14985714286,58179.96085714286
872,2017_40,130511.47185714287,3118.3641428571427,36319.75371428572,79056.47071428571
873,2017_41,124844.361,3266.748142857143,36240.60228571429,78726.39099999999
874,2017_42,138004.97142857144,3903.9294285714286,36676.53271428572,85909.998
875,2017_43,123426.07328571429,3820.420857142857,35930.322428571424,85031.87657142857
876,2017_44,105680.69571428571,2902.146285714286,36316.555714285714,85059.6977142857
877,2017_45,96237.88557142857,2500.636428571429,37119.23714285714,79486.00671428572
878,2017_46,104075.91042857143,2716.146571428571,38062.80457142857,72744.62342857143
879,2017_47,106722.54614285714,3627.5534285714284,37860.04414285714,65328.33671428572
880,2017_48,96930.62714285715,3117.2724285714285,37451.30042857143,61708.281428571434
881,2017_49,71483.50257142857,2656.1614285714286,39400.89,74716.90368571428
882,2017_5,76338.75914285715,55.03685714285714,51077.59814285715,57859.686
883,2017_50,89826.77528571429,2934.773142857143,45893.13985714286,68957.24385714285
884,2017_51,107811.6857142857,4204.636285714286,41482.28228571429,57727.07428571429
885,2017_52,95784.185625,3594.114,41198.513125,55523.271625
886,2017_6,50702.62714285714,48.775,56020.968428571425,71797.70537142857
887,2017_7,70356.34071428572,42.74142857142857,57038.763,53751.14814285714
888,2017_8,68017.40214285714,48.303428571428576,54443.591714285714,62143.04642857143
889,2017_9,51012.509000000005,49.66242857142857,54634.093,61634.02914285714
890,2018_1,64338.47925,3615.8936249999997,41186.349125,65628.892125
891,2018_10,37559.22314285714,3657.570857142857,46916.673142857144,82915.19499999999
892,2018_11,55707.34885714285,4153.745,44990.91142857143,75462.6557142857
893,2018_12,67303.42828571428,3655.8004285714283,48923.28085714286,62292.04914285714
894,2018_13,74358.47657142857,4424.721714285714,44103.13242857143,54087.20357142857
895,2018_14,44079.38742857143,3558.0095714285712,45241.932714285715,76675.42557142858
896,2018_15,59279.86242857143,3580.855142857143,42759.901,62784.235428571425
897,2018_16,88705.44171428571,4203.410428571428,40534.438571428575,47374.519142857134
898,2018_17,102301.55285714286,4268.629428571429,40688.25157142857,36988.572428571424
899,2018_18,98335.48857142858,4494.389,41907.91471428571,38963.41871428571
900,2018_19,89136.08871428572,4469.631857142857,44995.11757142857,37971.18328571429
901,2018_2,97959.28,3765.939142857143,38075.165571428566,62738.666000000005
902,2018_20,85190.964,4505.239714285714,45283.28085714286,42832.11742857144
903,2018_21,108134.55228571428,4314.438428571429,40868.25528571429,46636.63057142857
904,2018_22,113360.60228571428,4359.485857142858,43198.390857142855,30738.56442857143
905,2018_23,108685.97371428573,4538.098142857143,42058.20757142857,45798.53757142857
906,2018_24,121476.69200000001,4695.030142857142,46165.587,47476.82457142857
907,2018_25,140197.984,4519.098285714285,41781.00528571429,55422.59642857143
908,2018_26,125610.40642857143,4766.600428571429,43253.13457142857,56995.04971428571
909,2018_27,125394.30542857143,4800.606285714285,42847.846000000005,52340.88485714286
910,2018_28,122974.13271428572,4940.253285714286,43044.669714285716,54159.25742857143
911,2018_29,150111.73485714284,5142.527,42037.864285714284,56204.72485714286
912,2018_3,116140.683,3973.1562857142853,37947.87300000001,53869.61242857143
913,2018_30,153024.07485714284,5244.282285714286,41850.74428571429,63823.67
914,2018_31,127887.17528571429,5048.978142857143,42290.60228571429,70981.571
915,2018_32,120844.83499999999,5080.287714285715,42686.937,65722.93771428571
916,2018_33,146855.65971428572,4807.920857142856,41244.275,54175.74
917,2018_34,139304.3114285714,4855.280857142857,41539.51857142857,65581.57257142858
918,2018_35,157880.75485714286,5550.9767142857145,42194.40514285715,68270.93242857142
919,2018_36,142100.44114285713,5428.867,40863.034,64260.27071428572
920,2018_37,160521.2455714286,5902.207714285714,42521.39342857143,66619.13042857143
921,2018_38,149500.9722857143,5791.877142857143,42022.56971428572,64691.17028571428
922,2018_39,153925.4407142857,6088.6008571428565,42167.45671428571,51703.542
923,2018_4,74925.75742857144,3364.904857142857,38448.99042857143,66381.74357142857
924,2018_40,141721.32442857145,6165.725714285714,45965.155000000006,46924.900714285715
925,2018_41,148007.82457142856,6627.023714285714,45645.49414285715,45874.575142857146
926,2018_42,91166.655,4251.363428571429,46149.461142857144,52316.883142857136
927,2018_43,119119.59728571428,5522.924,47784.23057142857,37127.76357142857
928,2018_44,120670.34585714285,5132.485428571429,45103.41685714286,34715.74957142857
929,2018_45,128305.564,4706.8198571428575,46905.79028571428,31101.446714285714
930,2018_46,145335.903,6282.409,47260.51542857143,23386.56257142857
931,2018_47,154828.65514285717,5874.1122857142855,47876.39071428571,16917.71857142857
932,2018_48,116563.05185714285,5643.218,48259.923,37379.708999999995
933,2018_49,52228.065714285716,4561.519,55496.77485714286,62590.47457142857
934,2018_5,65488.084428571434,2879.006857142857,38905.762,69915.711
935,2018_50,146870.67585714287,6988.689857142856,51692.58185714285,14808.658285714288
936,2018_51,116764.21257142858,8152.523142857142,53797.53442857142,15315.91842857143
937,2018_52,83234.05542857143,6596.514999999999,52100.928,22648.570142857145
938,2018_6,57124.89871428571,3355.4957142857143,46856.91585714286,68647.80414285715
939,2018_7,71149.052,4320.4718571428575,43752.82957142858,57047.62857142858
940,2018_8,43727.87642857143,3785.6672857142853,43266.34085714286,79078.50242857143
941,2018_9,55055.027714285716,4434.451428571429,48766.296571428575,73644.99371428571
942,2019_1,114012.59174999999,6961.105625,55576.3665,24845.0058125
943,2019_10,97758.45857142856,7909.613857142857,51125.232142857145,41272.76728571428
944,2019_11,71547.84257142857,7466.862857142857,52258.59528571429,51387.35928571429
945,2019_12,22152.936857142857,5801.341428571429,50871.627428571424,87483.523
946,2019_13,74891.52774714286,6874.588428571428,53719.564857142854,54239.377571428566
947,2019_14,54437.38257142856,6080.898714285714,58207.538714285714,63584.124142857145
948,2019_15,69305.901,6864.596714285714,57948.55300000001,57344.025571428574
949,2019_16,58613.141285714286,6772.006428571428,60944.247571428576,49388.917
950,2019_17,114007.56414285714,7844.7675714285715,56077.98185714286,39090.06285714286
951,2019_18,103591.5522857143,7344.235000000001,60586.476714285716,44607.27485714286
952,2019_19,114874.75071428572,7609.011142857143,59959.19242857143,34896.95214285714
953,2019_2,110619.94171428571,6507.6008571428565,56527.738,17698.47842857143
954,2019_20,68264.64771428572,6078.9448571428575,62951.091714285714,50197.29585714285
955,2019_21,104707.242,6851.727714285714,61350.783142857144,42768.92928571429
956,2019_22,125532.38485714285,7582.174285714286,59614.729857142855,21439.439142857143
957,2019_23,146195.17314285715,7635.0094285714285,57867.292,21701.58014285714
958,2019_24,153850.2552857143,6391.101000000001,58144.65942857142,19082.630714285715
959,2019_25,156858.3697142857,7100.438142857142,57660.375,17479.189285714285
960,2019_26,156947.724,7212.879714285714,57608.457428571426,21389.634285714284
961,2019_27,97178.654,7658.896428571429,58082.037,48539.77785714286
962,2019_28,141340.59942857144,7348.653857142858,56913.845142857135,47326.646714285715
963,2019_29,158915.04928571428,7589.519571428572,56728.22857142857,45048.56428571429
964,2019_3,95818.02814285715,7477.172142857143,59652.053714285714,25110.59557142857
965,2019_30,163429.53600000002,6986.443857142857,56821.051,51285.152428571426
966,2019_31,159930.18885714284,8471.334428571428,57461.24771428572,50440.07314285714
967,2019_32,183930.9362857143,7766.417714285714,57553.64185714286,44966.010285714285
968,2019_33,181930.78328571428,8246.415142857144,56355.58871428571,49425.67771428572
969,2019_34,170574.04342857143,8129.816285714286,57035.63785714286,47022.630142857146
970,2019_35,187356.45785714287,8700.465571428571,57422.93228571429,51097.149428571436
971,2019_36,183413.76885714286,8376.02557142857,57456.546142857136,49345.23357142857
972,2019_37,176520.9385714286,9316.314,56998.99242857143,54311.07385714286
973,2019_38,170103.2395714286,9445.968857142858,57830.346000000005,54948.38285714285
974,2019_39,162686.55042857144,8931.174571428572,58872.804000000004,55168.697857142855
975,2019_4,119118.01728571429,7596.693857142857,58371.04014285714,28796.215428571428
976,2019_40,171476.31485714283,8909.873857142857,58807.654428571426,50939.626
977,2019_41,196474.0547142857,9001.106714285715,57957.24342857143,49461.38257142857
978,2019_42,151376.563,9367.390285714286,58619.10385714286,62615.36042857143
979,2019_43,121023.41842857143,7553.626857142857,74083.43742857143,60440.507
980,2019_44,176576.66385714288,9514.564428571428,73705.556,62335.246714285706
981,2019_45,157601.389,9553.215,71747.47814285714,61526.24542857143
982,2019_46,148548.39285714287,9740.960000000001,68068.09528571428,62803.008571428574
983,2019_47,126422.23571428572,9065.648857142858,83883.829,53560.85614285715
984,2019_48,118814.07771428571,8108.126285714286,66487.25171428571,53591.779428571426
985,2019_49,89835.55585714287,8604.699428571428,62238.48185714286,55427.05728571429
986,2019_5,122913.77885714285,7931.917857142857,56082.609000000004,34397.967142857146
987,2019_50,141904.53342857145,9766.595714285713,61815.551,58325.81799999999
988,2019_51,174203.51742857142,9668.121285714285,58337.546571428575,58295.86542857143
989,2019_52,163332.27757142857,8644.776428571427,56658.858,54622.65292857143
990,2019_6,79358.39514285715,6206.900857142857,52881.59271428571,46923.04014285714
991,2019_7,62715.71457142858,7161.887142857143,52441.19885714286,64557.52271428571
992,2019_8,53066.386857142854,7150.709285714285,50540.838,68724.51685714287
993,2019_9,44952.23871428571,6840.091,53087.38757142857,70124.09485714286
994,2020_1,46648.5922,6112.4,62160.637800000004,52533.3628
995,2020_10,22593.276714285716,8307.516285714286,79471.35557142858,28242.242714285712
996,2020_11,70774.70928571429,8489.479428571429,70610.27942857143,43687.608857142855
997,2020_12,32079.78057142857,8737.218142857144,71183.33457142857,32844.345571428574
998,2020_13,75932.86528571429,9267.008285714286,68303.97057142857,21771.322428571428
999,2020_14,92169.49028571429,11185.081285714286,72916.53428571428,48953.57142857143
1000,2020_15,68800.253,10017.575857142858,91717.202,22848.582857142854
1001,2020_16,60155.054000000004,8435.584571428572,96059.081,19258.592
1002,2020_17,84593.245,9539.610428571428,94609.06142857144,14742.775857142857
1003,2020_18,104878.45114285713,11143.435142857143,91353.48242857143,21803.212857142855
1004,2020_19,122260.54785714287,10210.201428571429,85688.44442857143,20258.187
1005,2020_2,60234.415428571425,8039.638428571428,68652.51714285715,53038.81971428572
1006,2020_20,100516.314,10296.795571428573,80314.17457142856,28696.43085714286
1007,2020_21,121706.85971428572,9731.970285714286,81107.4057142857,15848.143714285714
1008,2020_22,70355.10214285714,9530.270571428571,82107.49128571429,27938.307285714287
1009,2020_23,108657.90842857143,10331.808142857144,81790.03942857143,13314.133285714286
1010,2020_24,125516.24428571427,10651.615000000002,82267.85914285714,12637.391714285714
1011,2020_25,177437.11014285713,10384.263571428572,82432.936,14461.986571428572
1012,2020_26,149506.24357142855,10716.001999999999,97077.77157142856,14950.612428571429
1013,2020_27,139655.23871428572,11487.593857142858,118636.04328571427,11555.142142857143
1014,2020_28,132390.6002857143,9789.984285714285,116914.42971428572,14647.776571428572
1015,2020_29,172513.79485714287,10437.186,97781.13171428572,14778.474285714286
1016,2020_3,100164.17657142857,9569.717285714287,64681.601,53793.75928571429
1017,2020_30,184762.47757142855,10481.536714285714,98091.68885714284,15314.697714285716
1018,2020_31,194841.8925714286,10624.712,108643.49257142856,24542.973285714284
1019,2020_32,211251.793,10130.83842857143,89828.23957142858,26280.131428571425
1020,2020_33,192088.31057142856,11315.874,102317.62642857143,21365.924
1021,2020_34,181765.66057142857,10468.465571428571,98492.11528571429,20048.306285714287
1022,2020_35,180200.22999999998,10806.097857142857,99217.06214285715,13694.285
1023,2020_36,198741.83414285714,11616.873428571429,98869.92585714287,21473.495428571427
1024,2020_37,196313.408,11594.016714285714,113597.28099999999,13336.391714285714
1025,2020_38,182520.95957142857,10932.265142857143,123955.15957142856,25569.434
1026,2020_39,184191.2527142857,9806.314285714285,131065.01385714287,16504.812857142857
1027,2020_4,61332.229999999996,6057.962142857143,72268.76785714286,60001.06157142857
1028,2020_40,181769.22799999997,11168.82542857143,134229.85914285714,24810.85785714286
1029,2020_41,130822.36714285715,10204.597857142857,137188.31828571428,40966.24
1030,2020_42,177718.50042857142,11514.971857142857,126389.409,39668.247571428576
1031,2020_43,171182.548,9178.563714285714,124166.19314285714,55490.02157142857
1032,2020_44,104842.87485714287,7494.955999999999,142774.62642857144,69552.596
1033,2020_45,123191.09614285713,7110.850142857143,133118.858,56173.17142857143
1034,2020_46,159468.12614285713,9894.323142857143,135368.7937142857,52530.328285714284
1035,2020_47,103773.93742857143,6969.198714285715,163186.44414285713,81196.45157142857
1036,2020_48,190673.77528571428,8284.302571428572,137294.9377142857,34222.97757142857
1037,2020_49,151137.02157142857,8510.880714285715,148257.9217142857,63804.648857142856
1038,2020_5,71413.75542857143,8087.020428571429,78347.30014285714,56930.376
1039,2020_50,144512.26928571428,7325.406571428571,156259.28157142855,59577.156285714285
1040,2020_51,139599.57271428572,9771.059285714286,175202.04742857142,57961.453285714284
1041,2020_52,149053.05442857143,8285.557428571428,152984.18457142854,51233.482142857145
1042,2020_53,173140.423,9987.16575,144605.591,44969.3465
1043,2020_6,60617.20685714285,5981.8622857142855,71488.55157142857,50850.42071428571
1044,2020_7,90655.595,9398.523857142858,74619.30728571428,40840.669285714284
1045,2020_8,80912.67842857142,8026.113142857143,65874.48671428571,32838.457428571426
1046,2020_9,67354.99885714285,8600.801142857143,63545.159857142855,34243.90957142857
1047,2021_1,138291.52614285712,9745.09042857143,74733.33142857143,91055.472
1048,2021_10,107420.42257142857,11527.259714285714,68721.48357142857,15202.534
1049,2021_11,132246.98871428572,11545.55242857143,65860.73071428572,11897.167857142858
1050,2021_12,109348.72214285714,12565.621,70622.36271428571,10834.247714285713
1051,2021_13,97304.42985714285,12175.063714285714,76296.328,14314.220285714286
1052,2021_14,190846.58114285715,13648.475285714287,81886.072,15664.417714285713
1053,2021_15,134881.91142857142,12631.848285714284,83195.55971428573,15563.697857142859
1054,2021_16,69597.84914285714,10802.676428571429,84338.89657142856,25919.375857142855
1055,2021_17,149297.61514285713,12504.005142857142,82312.73814285714,15667.372428571429
1056,2021_18,134555.07642857142,13096.823714285714,82380.99414285715,18005.36957142857
1057,2021_19,166135.9577142857,11942.508714285714,82062.813,19648.774285714288
1058,2021_2,119908.45700000001,9197.636,72732.71985714286,94398.23414285714
1059,2021_20,148772.34128571427,13638.896999999999,78133.31971428571,36250.461142857144
1060,2021_21,180867.36000000002,14902.547857142858,79025.7882857143,43923.504714285715
1061,2021_22,187676.73314285715,13854.184571428572,80317.71371428572,69435.16900000001
1062,2021_23,161980.677,13838.64342857143,80519.54685714285,85092.23857142858
1063,2021_24,171450.30071428572,14689.546,75246.6067142857,81190.44871428573
1064,2021_25,190440.73785714287,14700.171714285714,60894.47771428571,81470.21571428572
1065,2021_26,191633.6074285714,13996.948571428571,59379.298142857144,88011.46857142857
1066,2021_27,211092.84514285714,13847.00342857143,58320.85771428572,100106.78228571429
1067,2021_28,209777.574,14268.553857142859,71515.719,98441.81271428571
1068,2021_29,246779.87671428573,12624.789571428571,63186.99542857143,85034.46457142857
1069,2021_3,179560.66585714286,10181.954285714284,70808.98785714286,83637.14871428571
1070,2021_30,211509.50814285714,14989.255714285713,74003.35685714286,112314.76699999999
1071,2021_31,243657.055,13589.20657142857,75299.7802857143,105868.23414285714
1072,2021_32,226891.78828571428,14429.086714285715,72551.59671428571,118108.90914285716
1073,2021_33,260408.25600000002,12798.98257142857,66149.42842857142,116250.31657142857
1074,2021_34,258168.38842857143,13167.948285714287,64508.594999999994,118325.7317142857
1075,2021_35,244071.509,16624.023714285715,81049.75957142857,120903.90185714285
1076,2021_36,250135.67514285716,18813.885142857143,92525.37085714286,117383.972
1077,2021_37,247309.71314285716,20214.86242857143,94556.92514285714,112061.693
1078,2021_38,229157.2675714286,19376.770285714283,113798.69528571428,119646.13
1079,2021_39,236917.5782857143,19299.747285714286,114538.78885714286,117323.06528571427
1080,2021_4,171745.86814285716,10309.155285714285,75254.84499999999,55187.948
1081,2021_40,237804.44985714284,17643.94814285714,94931.72257142856,116853.49814285713
1082,2021_41,218875.88271428572,12994.082857142857,76744.78171428571,104479.58285714287
1083,2021_42,147107.579,12956.908142857143,63766.03042857143,110386.18771428571
1084,2021_43,248315.97,18192.46514285714,58845.12942857143,117300.59757142856
1085,2021_44,122797.995,15599.436428571427,99547.821,116576.20999999999
1086,2021_45,190536.71514285714,18610.178571428572,82719.58785714286,105494.68271428571
1087,2021_46,226797.56428571427,20670.34857142857,70658.99842857143,75068.39914285715
1088,2021_47,169057.0697142857,20260.42442857143,70632.47857142857,100011.63257142856
1089,2021_48,156145.1242857143,18279.684,83629.12471428572,94668.84757142856
1090,2021_49,187137.8954285714,17228.09942857143,84623.35185714286,80230.62985714285
1091,2021_5,123937.22171428571,9596.769714285716,76934.00300000001,61158.54171428572
1092,2021_50,208757.59185714283,21037.314857142857,72052.59585714285,55638.96271428571
1093,2021_51,125032.45957142857,13526.40257142857,75372.96914285714,46043.83985714286
1094,2021_52,169933.9797,16213.431,72479.97219999999,38652.308000000005
1095,2021_53,148523.10866666667,9778.519333333334,100878.33766666667,57532.38999999999
1096,2021_6,128766.87614285715,9347.361571428572,64648.457285714285,57155.44114285714
1097,2021_7,68172.36728571428,7491.920714285714,64627.33214285714,53096.02414285714
1098,2021_8,104102.43228571428,8537.55642857143,70486.75442857142,27417.936714285715
1099,2021_9,137204.85057142857,12142.136857142857,67110.59614285715,13794.501428571428
1100,2022_1,125462.40357142857,17618.171142857143,80040.80285714286,46276.402428571426
1101,2022_10,163239.95357142857,20680.39585714286,141157.17657142857,13198.328285714286
1102,2022_11,127731.08928571429,20182.33514285714,148312.73857142855,14606.864142857143
1103,2022_12,156131.39985714285,21704.73742857143,134041.73057142858,13818.647571428572
1104,2022_13,161881.05314285713,19793.10157142857,136556.75957142859,16177.770714285713
1105,2022_14,154765.56342857142,21346.332,123275.50571428573,13373.24057142857
1106,2022_15,79907.70585714285,18475.585857142858,114653.93857142857,13681.518857142857
1107,2022_16,165731.01814285712,20874.275857142853,104576.33285714286,14852.544285714286
1108,2022_17,224622.53,21099.559,102049.78371428572,13925.525285714286
1109,2022_18,197268.1502857143,21675.40157142857,87430.309,11567.627142857144
1110,2022_19,182424.71371428572,19982.25685714286,84508.73657142857,13596.38442857143
1111,2022_2,113975.30714285714,20493.769857142855,94895.60071428571,46635.80514285714
1112,2022_20,121157.73714285714,19670.71342857143,87213.79242857143,15383.509714285714
1113,2022_21,207299.6442142857,20587.81242857143,97129.76242857144,14547.085857142856
1114,2022_22,161467.4022857143,19230.864285714284,99396.30471428572,14675.275857142857
1115,2022_23,146391.74914285712,21591.86814285714,82005.432,14086.023
1116,2022_24,183150.76928571428,22158.18385714286,83431.64414285714,14673.214714285714
1117,2022_25,211915.56600000002,20308.22557142857,83587.1362857143,14851.844714285715
1118,2022_26,216877.72314285714,21014.205714285716,91780.93214285714,11606.530428571428
1119,2022_27,263559.5894285714,20704.195142857145,96403.73957142858,14970.467571428571
1120,2022_28,247373.27642857144,23779.519142857145,131706.65342857144,15414.859285714285
1121,2022_29,261136.04728571427,23185.81071428571,135443.69514285712,15436.497285714286
1122,2022_3,164580.03042857142,20664.200142857146,133303.07342857143,40521.22114285714
1123,2022_30,223466.03057142856,25370.907142857144,160515.29342857143,15374.246000000001
1124,2022_31,237853.4334285714,23142.111857142856,162706.39485714285,15275.117571428573
1125,2022_32,252984.34857142856,25430.248,148914.69985714284,15036.227428571428
1126,2022_33,302703.12057142856,27727.389285714286,134478.5452857143,15288.449714285714
1127,2022_34,301154.9907142857,27146.14957142857,119932.27371428571,15562.872000000001
1128,2022_35,314550.0287142857,29398.70642857143,99548.41685714286,14708.479857142856
1129,2022_36,304391.12657142855,29828.24885714286,90475.89628571428,14858.334
1130,2022_37,277696.30414285715,29614.120285714285,90567.80428571429,16310.323857142856
1131,2022_38,237005.685,25937.790142857142,105013.85714285714,14693.243571428571
1132,2022_39,295741.3095714286,31207.590428571428,87709.95771428572,15269.037142857142
1133,2022_4,114016.19799999999,18039.822,157460.4934285714,30180.576142857142
1134,2022_40,267921.123,29159.411285714286,83966.75171428571,13628.49057142857
1135,2022_41,325553.19185714284,29710.167857142857,82886.03199999999,13231.166
1136,2022_42,301250.78957142856,29553.341857142856,83313.44557142856,16497.75442857143
1137,2022_43,252874.97285714286,24693.70142857143,97438.73685714287,16448.766
1138,2022_44,162944.5397142857,21149.950857142856,108689.6622857143,15359.727428571428
1139,2022_45,205769.08542857142,25619.126285714283,119917.13657142858,14891.572428571428
1140,2022_46,196515.4107142857,24140.11285714286,102786.57385714285,15623.419857142857
1141,2022_47,202151.32700000002,25508.522142857142,133015.39385714286,13409.801285714286
1142,2022_48,169477.4977142857,22444.918857142857,150541.46371428572,14072.04342857143
1143,2022_49,206556.8737142857,28975.267428571427,138873.3705714286,15875.827000000001
1144,2022_5,150503.97357142856,23353.141571428572,147303.21042857142,11988.688285714286
1145,2022_50,137056.834,26499.65742857143,153285.97285714286,16016.924285714285
1146,2022_51,127106.90871428572,23402.846714285715,157242.19957142856,15679.673285714287
1147,2022_52,239684.243875,26916.3515,91974.16525,21456.806
1148,2022_6,114691.88914285714,19070.861,161949.06242857143,11049.897714285715
1149,2022_7,105866.334,19187.263714285713,167044.52485714285,13559.634
1150,2022_8,197391.83228571428,22699.813,124278.17214285713,11858.424428571429
1151,2022_9,191228.49228571428,17836.23942857143,124277.93714285713,13835.708
1152,2023_1,185746.13757142858,27216.872285714286,102727.86499999999,13573.984571428573
1153,2023_10,251962.97542857143,27907.705714285716,87462.89485714285,9272.843571428572
1154,2023_11,114948.94671428572,19259.518428571428,91707.07142857143,9627.847714285715
1155,2023_12,150012.51742857142,24562.388,88502.72085714285,10771.963
1156,2023_13,154822.66057142857,27460.831142857143,86659.07671428572,11915.9
1157,2023_14,140762.19285714286,22551.68014285714,84182.41500000001,12150.485142857144
1158,2023_15,167813.639,28815.531714285717,86535.37314285713,13400.596857142857
1159,2023_16,143519.1592857143,27190.731428571427,84748.59842857144,13704.908571428572
1160,2023_17,165411.45414285714,31255.405857142858,86289.528,11694.047714285714
1161,2023_18,186114.633,41348.52457142858,88675.03585714287,12164.792428571429
1162,2023_19,150216.72614285717,43575.612,90003.22657142857,13548.466428571428
1163,2023_2,221508.14242857142,29315.92342857143,120947.91928571429,10955.69542857143
1164,2023_20,222019.79085714286,38169.29314285715,91233.11528571429,13121.842428571428
1165,2023_21,269538.3962857143,40873.73014285714,88735.84057142856,13432.858142857143
1166,2023_22,256846.3614285714,42797.507999999994,85582.4817142857,13531.132285714286
1167,2023_23,263159.53185714287,41042.92942857143,86621.787,12992.194000000001
1168,2023_24,255642.55642857144,42113.17014285714,85176.71814285715,9829.801142857144
1169,2023_25,317226.739,36726.66142857143,83683.18085714286,10036.939571428573
1170,2023_26,265783.0177142857,42706.12828571429,84252.27742857144,9384.823142857143
1171,2023_27,275888.45871428575,45549.16471428571,83108.25728571428,7901.876142857143
1172,2023_28,277383.7112857143,47714.62685714285,81915.86457142858,10087.55242857143
1173,2023_29,351356.094,43063.69,82930.95342857143,10032.682428571428
1174,2023_3,170980.91785714286,25086.711714285717,155534.57771428573,11901.649714285713
1175,2023_30,326098.03557142854,50816.30442857143,84110.83085714285,7788.5127142857145
1176,2023_31,335306.21985714283,51435.50971428571,84406.237,9199.863571428572
1177,2023_32,316559.73914285714,52307.63228571428,86951.36171428571,9866.371857142858
1178,2023_33,280477.54414285714,45134.014428571434,86261.11285714286,9186.965571428571
1179,2023_34,224575.2902857143,56439.749,91878.85128571429,8878.758
1180,2023_35,242248.6392857143,52500.74571428571,86333.91928571429,9259.955
1181,2023_36,290499.3728571428,44775.16785714286,85859.06271428571,8678.02842857143
1182,2023_37,290192.509,52640.45228571429,86002.34285714287,8265.2
1183,2023_38,286504.4151428571,57808.209857142865,86578.35814285713,8263.048
1184,2023_39,257973.87257142857,59689.53385714286,97826.37585714286,7918.903857142856
1185,2023_4,160250.06199999998,28400.607,154631.74542857142,11823.597571428572
1186,2023_40,292585.5177142857,61253.743,93801.60714285714,6051.638
1187,2023_41,315418.9378571428,58317.27642857143,89408.92271428571,7771.9457142857145
1188,2023_42,312856.0201428571,58477.18428571429,87235.5407142857,12128.966857142857
1189,2023_43,259427.77099999998,60140.18557142857,95770.40028571429,13718.248428571429
1190,2023_44,175142.61828571427,59600.482571428576,101868.98128571428,11920.323571428571
1191,2023_45,314454.429,61198.02371428571,91147.34528571428,11088.32442857143
1192,2023_46,231266.239,67558.677,112548.08528571429,35083.094
1193,2023_47,250512.20128571428,61632.41357142857,113219.68885714286,22878.47057142857
1194,2023_48,241866.73985714285,63526.15342857143,133808.72357142856,21305.19814285714
1195,2023_49,264911.42285714287,59753.20271428571,120969.3068857143,19227.796
1196,2023_5,226074.41785714286,30173.38057142857,137741.893,15705.623285714286
1197,2023_50,320393.628,59860.92828571429,98702.821,16107.228000000001
1198,2023_51,217400.20385714286,50777.34085714286,86387.9182857143,43966.698428571435
1199,2023_52,202934.8495,58503.971000000005,73060.492875,15292.948375
1200,2023_6,231543.935,32403.692857142858,136637.74142857143,15766.431714285714
