,Ano_sem,ena_bruta_regiao_mwmed,ena_bruta_regiao_percentualmlt,ena_armazenavel_regiao_mwmed,ena_armazenavel_regiao_percentualmlt
2416,2012_35,14719.0,64.41857201714286,14600.0,63.89571489428572
2420,2012_36,14377.0,68.09285736142857,14336.0,67.89999934857143
2424,2012_37,13441.0,63.660000391428575,13248.0,62.74428503857143
2428,2012_38,13782.0,65.27428599571428,13697.0,64.87142726428571
2432,2012_39,12895.0,61.07285690285715,12855.0,60.884285518571424
2436,2012_4,122704.0,126.91857147285714,122704.0,126.91857147285714
2440,2012_40,12498.0,54.24285725,12441.0,53.99571500571428
2444,2012_41,11981.0,51.99857166714286,11860.0,51.47571400142857
2448,2012_42,11366.0,49.33000019714286,11238.0,48.77571432999999
2452,2012_43,11056.0,47.98285784,10897.0,47.29571424
2456,2012_44,12226.0,40.51857130714286,12113.0,40.15285764428571
2460,2012_45,15975.0,42.41142872571429,15943.0,42.32714353428571
2464,2012_46,24286.0,64.47428567,24268.0,64.42714255142857
2468,2012_47,46217.0,122.69714355428572,46217.0,122.69714355428572
2472,2012_48,62676.0,145.12142726285714,62667.0,145.09714180999998
2476,2012_49,54264.0,77.63714272428571,54202.0,77.54714202857143
2480,2012_5,119502.0,119.3157130642857,119502.0,119.3157130642857
2484,2012_50,56586.0,80.95857129714285,56545.0,80.90000043571429
2488,2012_51,38441.0,54.99857167142857,38441.0,54.99857167142857
2492,2012_52,48420.0,55.45750045875,48028.0,54.96750021125
2496,2012_6,118247.0,116.34428624,118247.0,116.34428624
2500,2012_7,111996.0,110.1928569242857,106932.0,105.21142796000001
2504,2012_8,94389.0,92.87000056714285,87625.0,86.21571350142857
2508,2012_9,69513.0,68.80856977142857,69513.0,68.80856977142857
2512,2013_1,56509.0,61.932500125,55088.0,60.41749930500001
2516,2013_10,38714.0,38.527142659999996,37884.0,37.70142854714286
2520,2013_11,37158.0,36.979999541428576,36580.0,36.40428597571429
2524,2013_12,34707.0,34.53999982571428,33801.0,33.63857214857143
2528,2013_13,35061.0,34.89285714142857,33955.0,33.791428704285714
2532,2013_14,40976.0,49.937143052857145,40641.0,49.52999986857143
2536,2013_15,60038.0,73.16999926000001,60038.0,73.16999926000001
2540,2013_16,56199.0,68.49142892142858,55970.0,68.21285683857143
2544,2013_17,67664.0,82.46285683857143,66996.0,81.64857155857143
2548,2013_18,55298.0,96.54714311857143,55172.0,96.3542861942857
2552,2013_19,35064.0,70.52857099285714,34335.0,69.06142807
2556,2013_2,25076.0,25.937142505714284,24489.0,25.331428527142858
2560,2013_20,27017.0,54.34285790714286,26861.0,54.02999987142857
2564,2013_21,23510.0,47.288570948571426,23135.0,46.53571428428571
2568,2013_22,21193.0,48.82857077285714,20987.0,48.36428560571428
2572,2013_23,22551.0,68.66714259571428,22357.0,68.0785718642857
2576,2013_24,25496.0,77.6342860642857,25413.0,77.38428388285715
2580,2013_25,25542.0,77.77571214714285,25387.0,77.30714307428572
2584,2013_26,21046.0,64.08571352428571,20862.0,63.52714211571429
