,Ano_sem,ear_max_subsistema,ear_verif_subsistema_mwmes,ear_verif_subsistema_percentual,ena_bruta_regiao_mwmed,ena_bruta_regiao_percentualmlt,ena_armazenavel_regiao_mwmed,ena_armazenavel_regiao_percentualmlt,val_cargaenergiamwmed,EOLIELÉTRICA,FOTOVOLTAICA,HIDROELÉTRICA,TÉRMICA,NORDESTE
333,2007_50,51766.0,98445.0,27.16714232142857,4739.428571428572,47.46571459,4739.428571428572,47.46571459,7640.260714284285,525.3371428571428,0.0,145239.01142857145,8850.615714285714,200.48
334,2007_51,51766.0,96816.0,26.718571255714288,4624.285714285715,46.312856401428576,4624.285714285715,46.312856401428576,7615.923452381428,446.6,0.0,141222.37857142856,13277.201428571429,199.76
335,2007_52,51766.0,97401.0,26.87999970428572,6093.0,61.02142824428571,6093.0,61.02142824428571,7171.905595237143,679.592857142857,0.0,126913.98857142858,18920.664285714283,247.01
336,2007_6,51766.0,289339.0,79.84857177857143,19175.571428571428,132.0685729971429,12959.57142857143,89.25714220142858,7454.053511904285,428.01142857142855,0.0,187739.35142857145,678.1842857142857,17.59
337,2007_7,51766.0,294424.0,81.25142887714286,21840.714285714286,150.42428371,13644.142857142857,93.97000013285717,7111.288452378572,124.94,0.0,170222.10714285713,702.64,17.59
338,2007_8,51766.0,302223.0,83.40285709857143,24091.571428571428,165.92857142857142,13891.57142857143,95.67714364285716,6479.821011905714,173.83714285714288,0.0,147453.0942857143,608.1385714285715,17.59
339,2007_9,51766.0,307972.0,84.98857116714285,22476.714285714286,155.80428423285713,13143.285714285714,91.08428519,6879.582738092858,387.0357142857143,0.0,164287.32285714286,665.4371428571429,17.59
340,2008_1,51766.0,151949.0,32.614444096666666,8471.222222222223,70.9622226288889,8467.444444444445,70.92444525888888,7196.469999998889,624.1055555555555,0.0,104993.55777777778,17330.17222222222,473.14
341,2008_10,51766.0,181894.0,50.19571467857144,12013.714285714286,83.69428580285714,12013.714285714286,83.69428580285714,7620.975476191429,241.65142857142857,0.0,91408.16714285714,23816.88857142857,125.59
342,2008_11,51766.0,192446.0,53.10714231142857,12170.857142857143,84.78714316285713,12170.857142857143,84.78714316285713,7655.892559525714,117.24428571428572,0.0,89405.66285714286,20292.53428571429,167.72
343,2008_12,51766.0,211345.0,58.32571465428572,14226.714285714286,99.10857282428572,14226.714285714286,99.10857282428572,7031.859345237142,51.45142857142857,0.0,82621.92428571428,17651.308571428573,80.48
344,2008_13,51766.0,228871.0,63.16142872285714,15022.57142857143,104.65285709857145,14832.0,103.32571520285714,7367.373690475714,38.205714285714286,0.0,85811.89857142858,16397.232857142855,85.29
345,2008_14,51766.0,252615.0,69.71285574571428,22317.571428571428,186.19571358857144,22078.42857142857,184.2100001742857,7241.312738095714,44.61714285714286,0.0,109979.68571428572,12097.06857142857,113.25
346,2008_15,51766.0,271851.0,75.02142878857144,15721.714285714286,134.12428501714285,15491.42857142857,132.15857260428572,7368.0705952385715,111.06857142857145,0.0,113966.05857142856,5297.795714285714,68.38
347,2008_16,51766.0,282869.0,78.06285640285715,11236.0,95.85428510428572,11211.57142857143,95.64714268142858,7501.569166665714,163.68142857142857,0.0,97903.37714285716,9109.078571428572,48.28
348,2008_17,51766.0,291600.0,80.47428566857143,10486.42857142857,89.46142796142858,10486.42857142857,89.46142796142858,7573.853750001428,175.81285714285715,0.0,89100.62142857142,10798.558571428572,41.4
349,2008_18,51766.0,296666.0,81.87000056857143,8673.714285714286,100.68285696857144,8673.714285714286,100.68285696857144,7481.456904761429,156.99428571428572,0.0,94872.37714285716,9320.48142857143,29.36
350,2008_19,51766.0,298875.0,82.48142787285714,7197.857142857143,101.34571293428571,7197.857142857143,101.34571293428571,7604.557440477142,86.20142857142858,0.0,94446.57714285716,9729.761428571428,15.47
351,2008_2,51766.0,98387.0,27.152857098571427,6182.857142857143,44.76714161428571,6182.857142857143,44.76714161428571,7638.05327381,497.6757142857143,0.0,94045.86714285715,25517.704285714284,569.59
352,2008_20,51766.0,299972.0,82.78285762142858,5826.571428571428,82.03714316142857,5826.571428571428,82.03714316142857,7410.502857144286,281.97,0.0,97483.67142857144,11597.23,34.34
353,2008_21,51766.0,299328.0,82.60428510142857,4809.857142857143,67.72142846285713,4809.857142857143,67.72142846285713,7418.07404762,177.2642857142857,0.0,98717.74571428572,8691.332857142857,51.16
354,2008_22,51766.0,298204.0,82.29714202857143,4053.142857142857,61.05714307428571,4053.142857142857,61.05714307428571,7489.68625,123.52142857142856,0.0,99594.7957142857,11735.73,71.93
355,2008_23,51766.0,296517.0,81.83142852857144,3733.714285714286,79.58428628142858,3733.714285714286,79.58428628142858,7357.66065476,228.75,0.0,96182.99,11089.47,76.2
356,2008_24,51766.0,293641.0,81.03571428571429,3432.714285714286,73.16999925857144,3432.714285714286,73.16999925857144,7375.498154761429,304.33714285714285,0.0,106429.14571428573,11613.324285714283,70.41
357,2008_25,51766.0,290133.0,80.06714303,3235.5714285714284,68.96714237571429,3213.5714285714284,68.49714333571428,7267.078988094286,304.92,0.0,104684.46714285716,9454.774285714286,76.83
358,2008_26,51766.0,286506.0,79.06714194142857,3128.1428571428573,66.67714255285715,3125.1428571428573,66.61285727428572,6998.960476191429,405.1285714285714,0.0,101735.59714285714,11087.938571428573,88.21
359,2008_27,51766.0,283371.0,78.20142800428572,2967.714285714286,74.72000122142857,2967.714285714286,74.72000122142857,7158.1241071442855,376.3157142857143,0.0,107991.83571428571,7477.682857142857,91.37
360,2008_28,51766.0,279987.0,77.26857321571428,2852.428571428572,73.71571458999999,2852.428571428572,73.71571458999999,7153.814523808572,447.3557142857143,0.0,102729.21571428572,4289.215714285715,102.64
361,2008_29,51766.0,276140.0,76.20428684714285,2786.8571428571427,72.02000100428572,2786.8571428571427,72.02000100428572,7075.696011902857,441.0914285714285,0.0,99773.7342857143,4372.965714285714,110.35
362,2008_3,51766.0,98459.0,27.170000075714285,4389.857142857143,31.782857077142857,4389.857142857143,31.782857077142857,7399.375357144286,389.7728571428571,0.0,90917.72142857144,27632.86857142857,548.14
363,2008_30,51766.0,271361.0,74.88571275857143,2666.1428571428573,68.90142822142857,2666.1428571428573,68.90142822142857,7174.343750001428,429.88571428571424,0.0,108691.51142857142,4687.234285714286,146.3
364,2008_31,51766.0,265859.0,73.36714172428572,2661.428571428572,73.10857173285714,2661.428571428572,73.10857173285714,7177.766369047143,405.0442857142857,0.0,119318.66714285714,4532.075714285714,138.69
365,2008_32,51766.0,259322.0,71.56428527714286,2642.5714285714284,78.30857086285714,2642.428571428572,78.30428532285714,7298.233154761428,343.81,0.0,129730.96285714286,3696.032857142857,118.13
366,2008_33,51766.0,251214.0,69.32857186571428,2541.1428571428573,75.30428423142858,2541.1428571428573,75.30428423142858,7442.856726191429,441.2442857142857,0.0,143326.05285714284,4542.16,79.16
367,2008_34,51766.0,242774.0,66.99857112428572,2439.8571428571427,72.3028575357143,2439.8571428571427,72.3028575357143,7445.39511904857,582.6542857142857,0.0,143078.50857142857,4962.534285714285,71.61
368,2008_35,51766.0,235893.0,65.09857177714285,2361.8571428571427,69.99285670571429,2361.8571428571427,69.99285670571429,7468.24672619,418.1157142857143,0.0,146178.8757142857,4298.875714285714,93.55
369,2008_36,51766.0,227373.0,62.74714279142857,2114.1428571428573,70.09285736,2100.5714285714284,69.64285714285714,7512.037797618572,483.61285714285714,0.0,140396.83285714284,4452.812857142857,106.08
370,2008_37,51766.0,220176.0,60.76142828857143,2063.428571428572,68.41000039142857,2062.0,68.36142948714286,7612.699940477142,543.1171428571429,0.0,140928.27,3768.492857142857,119.06
371,2008_38,51766.0,212119.0,58.53571373857143,1942.0,64.38285664142857,1934.2857142857144,64.12857110142856,7707.078511904286,539.0842857142858,0.0,134209.95857142858,4592.9857142857145,121.65
372,2008_39,51766.0,204480.0,56.42999976,1908.142857142857,63.26285716428571,1905.0,63.15857097000001,7720.253095238571,431.27,0.0,132523.17142857143,3863.8314285714287,100.48
373,2008_4,51766.0,101228.0,27.937143054285716,5407.0,39.15000043571428,5407.0,39.15000043571428,7478.940392855714,315.7357142857143,0.0,90217.56714285714,27874.042857142857,550.28
374,2008_40,51766.0,197573.0,54.522857120000005,2203.428571428572,68.50571496285714,2203.428571428572,68.50571496285714,7742.508095238571,620.4,0.0,134747.83857142858,2534.6657142857143,97.99
375,2008_41,51766.0,189279.0,52.23428508,2554.1428571428573,77.59714290285714,2554.1428571428573,77.59714290285714,7641.55014881,641.54,0.0,150733.56428571427,5571.88,75.46
376,2008_42,51766.0,178943.0,49.38142885428572,2267.428571428572,68.88571548571429,2267.428571428572,68.88571548571429,7762.281904762857,505.74,0.0,158731.86285714287,4882.144285714286,93.31
377,2008_43,51766.0,169225.0,46.70142855142857,1892.857142857143,57.50857217,1892.857142857143,57.50857217,7852.750238095715,780.9,0.0,164271.7714285714,5240.25,99.48
378,2008_44,51766.0,159602.0,44.04571424285714,1780.2857142857142,49.10857119,1771.857142857143,48.93428557285714,7963.224880950001,604.7299999999999,0.0,170477.69428571427,5203.282857142856,104.79
379,2008_45,51766.0,149243.0,41.18571363142858,1419.7142857142858,26.38428552,1399.7142857142858,26.012857438571427,8037.116666667142,523.9014285714286,0.0,172217.87285714285,4835.278571428571,118.37
380,2008_46,51766.0,141023.0,38.91857147,1596.2857142857142,29.665714537142858,1596.2857142857142,29.665714537142858,7829.56327381,488.8142857142857,0.0,152925.16,4846.857142857143,111.77
381,2008_47,51766.0,135340.0,37.34714235571429,2965.714285714286,55.11571502571429,2965.714285714286,55.11571502571429,7827.528702381429,489.7657142857143,0.0,146070.4342857143,5802.255714285714,92.69
382,2008_48,51766.0,132173.0,36.47571400428571,5181.0,96.28285762142858,5181.0,96.28285762142858,7774.194047618572,501.81142857142856,0.0,141918.0942857143,6759.61,95.54
383,2008_49,51766.0,132648.0,36.60571507,7053.428571428572,70.64285714285714,6976.285714285715,69.86714281428571,7648.874166667143,222.71714285714285,0.0,140619.6542857143,6180.722857142857,103.51
384,2008_5,51766.0,111439.0,30.75428608428572,6211.428571428572,43.96857125571428,6211.428571428572,43.96857125571428,7355.996119048571,267.4214285714285,0.0,83398.84142857142,29026.641428571427,256.05
385,2008_50,51766.0,132921.0,36.68142863714286,6272.142857142857,62.8157147,6210.0,62.19428634571428,7460.87797619,353.8885714285715,0.0,132149.4385714286,5992.007142857144,113.15
386,2008_51,51766.0,134158.0,37.022856575714286,6612.857142857143,66.22999954142857,6612.857142857143,66.22999954142857,7464.30077381,505.5785714285715,0.0,132031.36714285714,5689.925714285715,91.57
387,2008_52,51766.0,147039.0,40.57571465714285,7562.571428571428,75.74142782857143,7536.571428571428,75.47999899428571,6907.707202381428,438.50428571428574,0.0,111464.7242857143,5878.152857142857,74.11
388,2008_6,51766.0,127810.0,35.26857157857143,8750.0,60.26571546428571,8750.0,60.26571546428571,7209.067755952857,457.86428571428576,0.0,84078.03285714285,28833.10714285714,126.3
389,2008_7,51766.0,145208.0,40.07142802571428,12117.57142857143,83.45857238857143,12117.57142857143,83.45857238857143,7647.378291667143,476.07714285714286,0.0,82204.15428571429,26653.95285714286,180.33
390,2008_8,51766.0,160979.0,44.42571422,14495.0,99.83428628285716,14495.0,99.83428628285716,7673.681607144286,394.3742857142857,0.0,83002.53285714285,25113.37428571429,247.02
391,2008_9,51766.0,173260.0,47.81428582428571,12728.0,87.94428689142856,12728.0,87.94428689142856,7531.081309522858,148.96714285714285,0.0,82092.27857142857,23793.492857142857,135.46
392,2009_1,51766.0,95827.0,46.27750015,12548.25,90.85499954,12548.25,90.85499954,6635.0783333325,225.2575,0.0,100425.5325,5687.6675,26.55
393,2009_10,51766.0,288876.0,79.72142791857142,13595.714285714286,94.71428680285716,13595.714285714286,94.71428680285716,7447.571250001429,206.79142857142853,0.0,131572.4714285714,1334.4842857142855,77.26
394,2009_11,51766.0,295675.0,81.59571402428571,10688.0,74.45857129714285,10688.0,74.45857129714285,7691.627202379999,258.6171428571428,0.0,136157.2742857143,2840.002857142857,95.85
395,2009_12,51766.0,301457.0,83.1928580142857,9024.142857142857,62.86571502857142,9024.142857142857,62.86571502857142,7660.580000001429,164.58285714285714,0.0,130946.49142857142,2318.817142857143,91.91
396,2009_13,51766.0,305916.0,84.42285701285714,8798.285714285714,61.29142870142857,8798.285714285714,61.29142870142857,7704.196845238571,184.25,0.0,129755.00285714286,2345.6457142857143,97.75
397,2009_14,51766.0,310284.0,85.62857273428573,9370.57142857143,75.94571468000001,9370.57142857143,75.94571468000001,7683.511190477143,57.462857142857146,0.0,122206.42142857144,4816.081428571429,30.65
398,2009_15,51766.0,320916.0,88.56571415285714,12657.142857142857,107.9800000857143,12657.142857142857,107.9800000857143,7288.89577381,78.34,0.0,116938.73857142856,2925.41,16.31
399,2009_16,51766.0,336414.0,92.83857182142856,15587.142857142857,132.9757178157143,15497.142857142857,132.20857238714285,7308.639880951428,183.1042857142857,0.0,145458.83857142858,3606.428571428572,16.31
400,2009_17,51766.0,349034.0,96.32142966285714,14225.285714285714,121.35714285571429,14225.285714285714,121.35714285571429,7159.189940475714,83.1842857142857,0.0,131186.33285714284,905.3142857142856,16.31
401,2009_18,51766.0,356837.0,98.47571454857145,10357.142857142857,109.01714325,9232.42857142857,95.52142878857144,7089.292500001428,79.01,0.0,153663.4128571429,2970.81,36.36
402,2009_19,51766.0,359472.0,99.20142909428571,8910.857142857143,125.46571568142858,8025.285714285715,112.99428667571428,7228.213988095714,58.971428571428575,0.0,161831.4042857143,1059.5828571428572,28.82
403,2009_2,51766.0,179011.0,49.40000043571428,15223.142857142857,110.22285788571428,15012.142857142857,108.69714464571427,7404.40279762,510.0157142857143,0.0,112311.12571428572,4921.552857142858,61.3
404,2009_20,51766.0,359797.0,99.29285648857142,8815.57142857143,124.12428610428572,7792.0,109.71000017428572,7270.135535712857,58.13142857142857,0.0,171254.13142857142,938.57,28.8
405,2009_21,51766.0,359522.0,99.21714346857142,7369.285714285715,103.75857217,6636.428571428572,93.44142804857142,7136.740059522856,157.88285714285715,0.0,167378.1585714286,866.7557142857142,29.6
406,2009_22,51766.0,356782.0,98.46142796142858,5887.857142857143,82.90142822285715,5849.714285714285,82.36428615142857,7147.796964285714,138.79571428571427,0.0,160409.31714285715,945.4485714285712,26.98
407,2009_23,51766.0,354539.0,97.83857182,5309.571428571428,113.17428697714286,5309.571428571428,113.17428697714286,7110.610357144286,136.2642857142857,0.0,151343.17428571428,1511.9057142857143,25.56
408,2009_24,51766.0,349242.0,96.37999943285716,4687.714285714285,99.91857147285714,4687.714285714285,99.91857147285714,7025.173928571428,270.33857142857147,0.0,144143.7814285714,1628.7942857142857,28.86
409,2009_25,51766.0,344612.0,95.10285622714288,4226.571428571428,90.09142848571427,4226.571428571428,90.09142848571427,7213.9564285728575,329.7085714285714,0.0,150843.72142857144,12016.987142857144,30.27
410,2009_26,51766.0,341561.0,94.26142883428572,4402.142857142857,93.83285740285714,4402.142857142857,93.83285740285714,7002.948273808572,186.8114285714286,0.0,146620.58857142858,18793.31428571429,43.08
411,2009_27,51766.0,336090.0,92.75,3816.857142857143,93.80999864571427,3816.857142857143,93.80999864571427,7070.866845237143,179.66000000000005,0.0,158171.37999999998,7447.628571428571,30.4
412,2009_28,51766.0,331337.0,91.43857138428572,3941.571428571429,101.86000061,3941.571428571429,101.86000061,7017.360892857143,132.13,0.0,152059.9057142857,13124.83,25.45
413,2009_29,51766.0,324598.0,89.5785718642857,3845.714285714286,99.38428715571428,3845.714285714286,99.38428715571428,7268.866071428572,100.30142857142856,0.0,153115.92714285714,16642.558571428573,17.32
414,2009_3,51766.0,191323.0,52.79857199571428,17564.85714285714,127.17714255285716,17518.428571428572,126.84142848571427,7428.394285714286,458.0685714285714,0.0,113881.98142857142,4958.294285714285,125.44
415,2009_30,51766.0,316472.0,87.33714294428572,3578.8571428571427,92.48714338,3578.8571428571427,92.48714338,7298.280654761429,326.02571428571434,0.0,151439.41,4047.69,21.5
416,2009_31,51766.0,309046.0,85.28571428428572,3204.0,86.28857094857143,3204.0,86.28857094857143,7288.437202380001,335.4171428571429,0.0,139322.33285714284,15745.268571428573,16.31
417,2009_32,51766.0,303268.0,83.69428580285714,3470.285714285714,102.83856963857144,3470.285714285714,102.83856963857144,7334.106964285714,375.5414285714286,0.0,148560.23714285714,5216.255714285714,16.31
418,2009_33,51766.0,295321.0,81.49857112428572,2822.285714285714,83.63714381571428,2822.285714285714,83.63714381571428,7271.523690475714,883.0257142857143,0.0,143504.84142857144,9301.41,16.31
419,2009_34,51766.0,288882.0,79.72142791714285,2737.0,81.10714285714286,2737.0,81.10714285714286,7400.0154761885715,1253.1671428571428,0.0,144564.01285714286,6097.925714285714,16.31
420,2009_35,51766.0,282285.0,77.9028571,2625.428571428572,77.80285862571428,2625.428571428572,77.80285862571428,7433.793809525714,1136.2414285714287,0.0,132757.59,2277.441428571429,16.31
421,2009_36,51766.0,276732.0,76.36857278142858,2915.8571428571427,95.30571311,2915.8571428571427,95.30571311,7540.324642857143,1389.7885714285717,0.0,131099.81857142856,2811.141428571428,16.31
422,2009_37,51766.0,270861.0,74.74857112142857,3133.1428571428573,103.87428610571428,3133.1428571428573,103.87428610571428,7472.120000001429,1717.5857142857144,0.0,124399.48714285716,13637.22,16.31
423,2009_38,51766.0,265091.0,73.15857042714286,3089.714285714286,102.43428584428572,3089.714285714286,102.43428584428572,7822.849880952856,1665.6542857142856,0.0,133243.1542857143,12571.475714285714,16.31
424,2009_39,51766.0,257360.0,71.02285766714286,2954.0,97.93571581285714,2945.428571428572,97.65142822285716,7945.686785714286,1901.8942857142856,0.0,148978.7442857143,10433.812857142855,16.31
425,2009_4,51766.0,208087.0,57.427142551428574,17838.571428571428,129.16000148142857,17831.85714285714,129.11142839714287,7249.5857738085715,167.53142857142856,0.0,98463.30571428571,9901.45,107.59
426,2009_40,51766.0,248951.0,68.70142909428571,2843.1428571428573,89.63428497285715,2838.0,89.46428571428571,7914.03720238,1877.9785714285715,0.0,152080.48714285714,11771.457142857142,16.31
427,2009_41,51766.0,241749.0,66.71428571571428,3546.428571428572,107.74428558428572,3546.428571428572,107.74428558428572,8042.648392857142,1857.8342857142857,0.0,156834.28714285715,6989.594285714286,16.31
428,2009_42,51766.0,236327.0,65.21857125571428,3226.8571428571427,98.03428540857144,3226.8571428571427,98.03428540857144,7780.707857142857,2288.582857142857,0.0,146204.11000000002,12872.432857142858,16.31
429,2009_43,51766.0,230113.0,63.50571496142857,4234.142857142857,128.63571494,4234.142857142857,128.63571494,8115.637916667142,1669.3428571428572,0.0,163824.44,4151.565714285714,16.31
430,2009_44,51766.0,229524.0,63.34000015142857,6335.142857142857,182.19571576714287,6324.428571428572,181.9914310985714,7748.490714284286,2598.3957142857143,0.0,150752.30285714287,1612.222857142857,16.31
431,2009_45,51766.0,228547.0,63.07142857142857,7988.285714285715,148.45428466857143,7689.714285714285,142.90571485142857,7733.051547618571,3050.0628571428574,0.0,151288.16714285713,9111.512857142856,16.31
432,2009_46,51766.0,229834.0,63.42571476571429,8929.857142857143,165.95285906,8929.857142857143,165.95285906,7965.818333332857,2646.86,0.0,170671.37142857144,773.0614285714286,16.31
433,2009_47,51766.0,230105.0,63.50142778571429,8150.142857142857,151.46285792714284,8150.142857142857,151.46285792714284,8018.170119047143,2168.8342857142857,0.0,167386.5042857143,2757.368571428572,16.31
434,2009_48,51766.0,226325.0,62.45714296714285,6903.714285714285,128.2985719942857,6903.714285714285,128.2985719942857,8221.059107144285,1689.6014285714284,0.0,171947.84857142856,1523.404285714286,16.31
435,2009_49,51766.0,221824.0,61.21714292285714,5130.428571428572,58.11142948714286,5130.428571428572,58.11142948714286,8141.485357141429,2373.902857142857,0.0,161164.23285714284,5585.322857142856,16.31
436,2009_5,51766.0,225253.0,62.15999984857143,14652.714285714286,105.47999899714286,14533.0,104.61428615,7382.906011902857,324.73857142857145,0.0,110781.83285714286,2612.8757142857144,16.31
437,2009_50,51766.0,223186.0,61.59142902857143,5313.857142857143,53.21857179857143,5313.857142857143,53.21857179857143,8183.07613095,2357.4728571428573,0.0,141706.1542857143,8193.138571428572,16.31
438,2009_51,51766.0,226186.0,62.42000035,8668.857142857143,86.81857082,8668.857142857143,86.81857082,8134.97970238,2442.14,0.0,154033.37285714285,1399.571428571429,16.31
439,2009_52,51766.0,229852.0,63.43142754571428,10528.42857142857,105.44428580142858,10528.42857142857,105.44428580142858,7622.573035714287,1648.452857142857,0.0,135975.6642857143,2406.542857142857,16.31
440,2009_6,51766.0,236393.0,65.23714337857143,13555.0,93.35999843,13555.0,93.35999843,7485.685357144285,272.88428571428574,0.0,130752.69000000002,932.2671428571427,27.06
441,2009_7,51766.0,246499.0,68.02571433,15204.857142857143,104.72142900714286,15204.857142857143,104.72142900714286,7688.579047618571,437.6385714285714,0.0,136791.79285714286,1038.3528571428571,43.46
442,2009_8,51766.0,260722.0,71.95142909571429,15160.285714285714,104.41428484285714,15160.285714285714,104.41428484285714,7381.95202381,200.53714285714287,0.0,122374.37857142858,2493.325714285714,16.31
443,2009_9,51766.0,275529.0,76.03714425142857,14632.57142857143,100.94142804571428,14632.57142857143,100.94142804571428,6895.2275,148.1885714285714,0.0,112832.50428571428,3219.8185714285714,61.01
444,2010_1,51766.0,244474.0,67.46714237714285,9843.0,71.26714325142856,9843.0,71.26714325142856,7901.33922619,1653.8871428571426,0.0,140351.9,1879.7042857142856,12.8
445,2010_10,51809.0,252992.0,69.76000213714285,6370.857142857143,44.38142885285714,6317.571428571428,44.00999995571429,8695.718928571428,3021.8228571428576,0.0,140201.53,2595.54,25.68
446,2010_11,51809.0,255799.0,70.53428540857144,8901.142857142857,62.00999995571429,8901.142857142857,62.00999995571429,8639.63392857143,3126.637142857143,0.0,137521.7,1927.0385714285717,35.94
447,2010_12,51809.0,261537.0,72.11571284571428,9866.142857142857,68.73142951,9866.142857142857,68.73142951,8286.385535714286,1536.4171428571428,0.0,129943.13857142856,1778.2642857142855,38.26
448,2010_13,51809.0,265184.0,73.12142726285715,8583.42857142857,67.34000069571428,8583.42857142857,67.34000069571428,8120.706976188571,2100.458857142857,0.0,124427.64714285715,2078.3142857142857,26.6
449,2010_14,51809.0,271216.0,74.78571319571428,9509.57142857143,81.12714276999999,9475.285714285714,80.83571406857142,8257.048880952858,920.8488571428572,0.0,115748.48714285716,10577.968571428572,20.63
450,2010_15,51809.0,277232.0,76.44285801571428,9478.0,80.85857282571429,9397.857142857143,80.17571476571428,8101.713386905714,1744.6527142857142,0.0,116494.71714285716,8685.605714285713,24.05
451,2010_16,51809.0,280736.0,77.41142817857143,8614.42857142857,73.49142892142856,8614.42857142857,73.49142892142856,8125.064809524286,2137.054,0.0,114947.73,13784.714285714286,23.32
452,2010_17,51809.0,280057.0,77.22285788428572,4941.714285714285,48.66571372,4941.714285714285,48.66571372,8280.324768722856,1763.9744857142855,0.0,116110.27857142856,18931.268571428573,25.02
453,2010_18,51809.0,277482.0,76.51142883285715,3770.285714285714,53.08571461142857,3770.285714285714,53.08571461142857,8272.852598685715,1345.7396428571428,0.0,116273.17428571428,12308.722857142857,30.6
454,2010_19,51809.0,274262.0,75.62571607428572,3835.0,53.99857166714286,3835.0,53.99857166714286,8455.75082938,1383.4169571428572,0.0,113528.13428571427,9997.569999999998,34.48
455,2010_2,51766.0,252113.0,69.57571302285714,12830.42857142857,92.89714377142856,12830.42857142857,92.89714377142856,8088.947619047142,1900.6242857142856,0.0,140932.2814285714,2414.447142857143,12.8
456,2010_20,51809.0,270897.0,74.69714355571429,3612.285714285714,50.86142894142857,3612.285714285714,50.86142894142857,8339.623703438572,2218.124614285714,0.0,108152.98142857142,19782.042857142857,36.25
457,2010_21,51809.0,267269.0,73.69571249857142,3823.714285714286,53.83857073142857,3823.714285714286,53.83857073142857,8415.704648937142,3038.370142857143,0.0,118579.64714285715,14723.417142857144,56.48
458,2010_22,51809.0,264993.0,73.06714194,3551.5714285714284,71.91714314,3542.5714285714284,71.72428621714286,8137.991029852857,1777.1789857142855,0.0,107219.33428571429,21210.147142857146,60.57
459,2010_23,51809.0,261310.0,72.05428532285714,3339.8571428571427,71.18999917,3315.0,70.65999930142857,8281.606309522856,2727.4042857142854,0.0,107964.38428571427,19893.515714285717,59.8
460,2010_24,51809.0,257861.0,71.09999956285715,2792.714285714286,59.52714266142857,2775.1428571428573,59.15285764428571,7965.59547619,2744.042857142857,0.0,103682.82857142856,23056.92714285714,65.73
461,2010_25,51809.0,256182.0,70.64000048,2814.714285714286,59.99428558428571,2814.714285714286,59.99428558428571,7740.5601190471425,2702.148571428572,0.0,94847.50285714286,31358.29,110.68
462,2010_26,51809.0,253118.0,69.79428645428571,2849.0,67.77285712,2849.0,67.77285712,7695.818571428572,1617.1671428571428,0.0,101123.2757142857,24734.268571428573,102.95
463,2010_27,51809.0,248459.0,68.51142883285715,2621.8571428571427,67.75571550571429,2621.8571428571427,67.75571550571429,7872.891547618572,1620.688571428571,0.0,105304.82428571428,22625.247142857144,98.66
464,2010_28,51809.0,244068.0,67.29857199714286,2552.5714285714284,65.96428680428572,2543.428571428572,65.72857121,7947.388749998571,2629.55,0.0,111451.92857142857,23495.672857142858,94.51
465,2010_29,51809.0,237722.0,65.54999978285714,2484.5714285714284,64.20857075142858,2461.428571428572,63.61000061142857,7818.768511904286,2436.61,0.0,118984.84,23804.99,89.21
466,2010_3,51766.0,257328.0,71.01571437285715,10831.142857142857,78.42142922571429,10831.142857142857,78.42142922571429,8142.500654761429,1893.2242857142855,0.0,140796.3742857143,1755.8057142857142,12.8
467,2010_30,51809.0,231289.0,63.77571432999999,2214.8571428571427,58.37285777571429,2198.428571428572,57.93285751428572,7817.930392857143,3036.176571428572,0.0,120999.37857142858,23223.411428571428,105.68
468,2010_31,51809.0,226279.0,62.39285768857143,2237.5714285714284,66.3071419857143,2228.5714285714284,66.04142761285713,7690.938839285714,3526.2392857142863,0.0,104648.91857142858,23836.79285714286,125.75
469,2010_32,51809.0,221260.0,61.00999995714285,2263.5714285714284,67.08000074142856,2246.428571428572,66.56999969571429,7717.081065475714,4168.372714285714,0.0,100033.89,28156.095714285715,118.4
470,2010_33,51809.0,215463.0,59.41142872428571,2079.714285714286,61.63142885285714,2058.8571428571427,61.01285662,7735.505761904285,3642.716857142857,0.0,105605.43857142856,23871.34142857143,123.98
471,2010_34,51809.0,209264.0,57.70285688,1897.0,56.21714292,1876.571428571429,55.60999952,7855.919892855714,4426.429857142857,0.0,114663.45,29005.33571428572,154.88
472,2010_35,51809.0,201141.0,55.46428516714286,1897.0,61.01571491714286,1876.571428571429,60.36142839571429,7888.264226191429,4432.954285714286,0.0,130024.03285714284,31536.46857142857,174.53
473,2010_36,51809.0,194584.0,53.65428597571429,1934.571428571429,64.13857105714285,1913.571428571429,63.44142805142857,7771.427619047143,4777.83,0.0,115102.00857142858,35955.09285714286,171.77
474,2010_37,51809.0,187563.0,51.71999958571429,1967.571428571429,65.2300000857143,1943.7142857142856,64.44000080714285,8037.99190476,4975.488571428571,0.0,114554.64142857144,37791.47714285715,187.76
475,2010_38,51809.0,181782.0,50.12285668571428,1916.7142857142856,63.548569812857146,1898.2857142857144,62.93571417857142,8035.332857144285,5383.888571428572,0.0,115654.62142857142,38462.88714285714,246.32
476,2010_39,51809.0,174896.0,48.22571454714286,2070.0,66.21142796142857,2050.1428571428573,65.57428687,8331.80047619,3902.6057142857135,0.0,145625.41285714286,38226.52857142857,221.61
477,2010_4,51766.0,258754.0,71.40857042714286,7723.857142857143,55.92571422142857,7723.857142857143,55.92571422142857,8254.39,2318.17,0.0,137697.10857142857,7446.544285714285,12.8
478,2010_40,51809.0,165052.0,45.50999995428572,2104.428571428572,63.931429727142856,2086.1428571428573,63.37857164857143,8488.702321428571,4789.955714285715,0.0,153623.32571428572,37272.002857142856,180.45
