,TÉRMICA,TÉRMICA_1,PLD_1,TÉRMICA_2,PLD_2,PLD_3,PLD_4,PLD_5,PLD_6,val_cargaenergiamwmed_29,val_cargaenergiamwmed_30,val_cargaenergiamwmed_34,val_cargaenergiamwmed_35,val_cargaenergiamwmed_37,val_cargaenergiamwmed_40,Class
609,78026.61771428572,80047.31442857142,697.82,79187.94885714285,628.3,695.92,751.99,822.4,822.83,9576.322517857145,9430.439000001428,8959.584232142857,9148.455799257144,8950.785803572857,8937.746142858572,muito_alto
610,83961.72785714285,78026.61771428572,820.18,80047.31442857142,697.82,628.3,695.92,751.99,822.4,9187.086976191427,9576.322517857145,8826.53227976,8959.584232142857,8976.00271863,9180.694208331428,alto
611,90840.38217142856,83961.72785714285,391.8,78026.61771428572,820.18,697.82,628.3,695.92,751.99,9556.136054307144,9187.086976191427,8969.497339285714,8826.53227976,9148.455799257144,9017.39822619,muito_alto
612,90930.31318571429,90840.38217142856,822.83,83961.72785714285,391.8,820.18,697.82,628.3,695.92,9273.671934524284,9556.136054307144,9053.288482144286,8969.497339285714,8959.584232142857,8950.785803572857,muito_alto
613,91733.60918571427,90930.31318571429,817.05,90840.38217142856,822.83,391.8,820.18,697.82,628.3,9497.775548135714,9273.671934524284,9430.439000001428,9053.288482144286,8826.53227976,8976.00271863,muito_alto
614,86919.75928571427,91733.60918571427,577.39,90930.31318571429,817.05,822.83,391.8,820.18,697.82,9558.272500001429,9497.775548135714,9576.322517857145,9430.439000001428,8969.497339285714,9148.455799257144,alto
615,85932.51665714286,86919.75928571427,299.27,91733.60918571427,577.39,817.05,822.83,391.8,820.18,9483.875535712856,9558.272500001429,9187.086976191427,9576.322517857145,9053.288482144286,8959.584232142857,alto
616,83918.54117142856,85932.51665714286,384.12,86919.75928571427,299.27,577.39,817.05,822.83,391.8,9471.630529761427,9483.875535712856,9556.136054307144,9187.086976191427,9430.439000001428,8826.53227976,alto
617,77068.69134285716,83918.54117142856,435.93,85932.51665714286,384.12,299.27,577.39,817.05,822.83,9386.466654762857,9471.630529761427,9273.671934524284,9556.136054307144,9576.322517857145,8969.497339285714,alto
618,78909.47085714285,77068.69134285716,368.53,83918.54117142856,435.93,384.12,299.27,577.39,817.05,9579.083398811428,9386.466654762857,9497.775548135714,9273.671934524284,9187.086976191427,9053.288482144286,muito_alto
619,82107.19757142858,78909.47085714285,545.13,77068.69134285716,368.53,435.93,384.12,299.27,577.39,9814.069284721669,9579.083398811428,9558.272500001429,9497.775548135714,9556.136054307144,9430.439000001428,muito_alto
620,73907.92671428571,82107.19757142858,651.08,78909.47085714285,545.13,368.53,435.93,384.12,299.27,9965.993434525715,9814.069284721669,9483.875535712856,9558.272500001429,9273.671934524284,9576.322517857145,muito_alto
621,87992.13385714286,73907.92671428571,715.19,82107.19757142858,651.08,545.13,368.53,435.93,384.12,9408.751005951428,9965.993434525715,9471.630529761427,9483.875535712856,9497.775548135714,9187.086976191427,alto
622,92811.51184285714,87992.13385714286,410.2,73907.92671428571,715.19,651.08,545.13,368.53,435.93,9913.374708332858,9408.751005951428,9386.466654762857,9471.630529761427,9558.272500001429,9556.136054307144,muito_alto
623,96463.16485714284,92811.51184285714,581.9,87992.13385714286,410.2,715.19,651.08,545.13,368.53,9420.124821428572,9913.374708332858,9579.083398811428,9386.466654762857,9483.875535712856,9273.671934524284,muito_alto
624,101072.21442857145,96463.16485714284,809.43,92811.51184285714,581.9,410.2,715.19,651.08,545.13,8994.55314881,9420.124821428572,9814.069284721669,9579.083398811428,9471.630529761427,9497.775548135714,muito_alto
625,104205.237,101072.21442857145,649.96,96463.16485714284,809.43,581.9,410.2,715.19,651.08,9419.473208331428,8994.55314881,9965.993434525715,9814.069284721669,9386.466654762857,9558.272500001429,muito_alto
626,102662.95357142856,104205.237,697.22,101072.21442857145,649.96,809.43,581.9,410.2,715.19,8994.325214285715,9419.473208331428,9408.751005951428,9965.993434525715,9579.083398811428,9483.875535712856,muito_alto
627,111389.58757142858,102662.95357142856,695.03,104205.237,697.22,649.96,809.43,581.9,410.2,9372.415863092858,8994.325214285715,9913.374708332858,9408.751005951428,9814.069284721669,9471.630529761427,muito_alto
628,98234.22914285716,111389.58757142858,728.81,102662.95357142856,695.03,697.22,649.96,809.43,581.9,9574.567874998573,9372.415863092858,9420.124821428572,9913.374708332858,9965.993434525715,9386.466654762857,muito_alto
629,90484.811,98234.22914285716,703.31,111389.58757142858,728.81,695.03,697.22,649.96,809.43,9367.45938214625,9574.567874998573,8994.55314881,9420.124821428572,9408.751005951428,9579.083398811428,muito_alto
630,100750.79871428572,90484.811,770.63,98234.22914285716,703.31,728.81,695.03,697.22,649.96,9420.714488094283,9367.45938214625,9419.473208331428,8994.55314881,9913.374708332858,9814.069284721669,muito_alto
631,105035.44001428572,100750.79871428572,745.91,90484.811,770.63,703.31,728.81,695.03,697.22,9799.024708332858,9420.714488094283,8994.325214285715,9419.473208331428,9420.124821428572,9965.993434525715,muito_alto
632,102359.4814,105035.44001428572,671.68,100750.79871428572,745.91,770.63,703.31,728.81,695.03,9877.880773808572,9799.024708332858,9372.415863092858,8994.325214285715,8994.55314881,9408.751005951428,muito_alto
633,90374.50057142857,102359.4814,486.59,105035.44001428572,671.68,745.91,770.63,703.31,728.81,9925.632781381428,9877.880773808572,9574.567874998573,9372.415863092858,9419.473208331428,9913.374708332858,muito_alto
634,101379.40314285712,90374.50057142857,697.51,102359.4814,486.59,671.68,745.91,770.63,703.31,9960.11160585,9925.632781381428,9367.45938214625,9574.567874998573,8994.325214285715,9420.124821428572,muito_alto
635,100432.3737142857,101379.40314285712,808.68,90374.50057142857,697.51,486.59,671.68,745.91,770.63,9844.333705488572,9960.11160585,9420.714488094283,9367.45938214625,9372.415863092858,8994.55314881,muito_alto
636,103437.893,100432.3737142857,822.83,101379.40314285712,808.68,697.51,486.59,671.68,745.91,9450.507124932858,9844.333705488572,9799.024708332858,9420.714488094283,9574.567874998573,9419.473208331428,muito_alto
637,104699.16571428571,103437.893,822.83,100432.3737142857,822.83,808.68,697.51,486.59,671.68,9931.376179775714,9450.507124932858,9877.880773808572,9799.024708332858,9367.45938214625,8994.325214285715,muito_alto
638,105755.56871428572,104699.16571428571,822.83,103437.893,822.83,822.83,808.68,697.51,486.59,9147.521199172856,9931.376179775714,9925.632781381428,9877.880773808572,9420.714488094283,9372.415863092858,muito_alto
639,106024.19128571427,105755.56871428572,822.83,104699.16571428571,822.83,822.83,822.83,808.68,697.51,9601.44094438,9147.521199172856,9960.11160585,9925.632781381428,9799.024708332858,9574.567874998573,muito_alto
640,102239.90971428572,106024.19128571427,822.83,105755.56871428572,822.83,822.83,822.83,822.83,808.68,9571.363066665714,9601.44094438,9844.333705488572,9960.11160585,9877.880773808572,9367.45938214625,muito_alto
641,110489.232,102239.90971428572,822.83,106024.19128571427,822.83,822.83,822.83,822.83,822.83,9499.540543637142,9571.363066665714,9450.507124932858,9844.333705488572,9925.632781381428,9420.714488094283,muito_alto
642,104425.23457142858,110489.232,548.75,102239.90971428572,822.83,822.83,822.83,822.83,822.83,9708.97421448,9499.540543637142,9931.376179775714,9450.507124932858,9960.11160585,9799.024708332858,muito_alto
643,113287.45542857144,104425.23457142858,676.22,110489.232,548.75,822.83,822.83,822.83,822.83,9514.151756768571,9708.97421448,9147.521199172856,9931.376179775714,9844.333705488572,9877.880773808572,muito_alto
644,89297.18593333334,113287.45542857144,822.83,104425.23457142858,676.22,548.75,822.83,822.83,822.83,9520.304871342858,9514.151756768571,9601.44094438,9147.521199172856,9450.507124932858,9925.632781381428,muito_alto
645,108648.42185714284,89297.18593333334,658.05,113287.45542857144,822.83,676.22,548.75,822.83,822.83,9285.976842518572,9520.304871342858,9571.363066665714,9601.44094438,9931.376179775714,9960.11160585,muito_alto
646,112023.85608571427,108648.42185714284,658.73,89297.18593333334,658.05,822.83,676.22,548.75,822.83,8979.596841928571,9285.976842518572,9499.540543637142,9571.363066665714,9147.521199172856,9844.333705488572,alto
647,94808.96371428572,112023.85608571427,388.48,108648.42185714284,658.73,658.05,822.83,676.22,548.75,8866.093281041429,8979.596841928571,9708.97421448,9499.540543637142,9601.44094438,9450.507124932858,muito_alto
648,87766.45205714286,94808.96371428572,740.56,112023.85608571427,388.48,658.73,658.05,822.83,676.22,9186.42505126286,8866.093281041429,9514.151756768571,9708.97421448,9571.363066665714,9931.376179775714,muito_alto
649,91873.61442857144,87766.45205714286,730.19,94808.96371428572,740.56,388.48,658.73,658.05,822.83,9175.879132862856,9186.42505126286,9520.304871342858,9514.151756768571,9499.540543637142,9147.521199172856,muito_alto
650,86979.69799999999,91873.61442857144,730.17,87766.45205714286,730.19,740.56,388.48,658.73,658.05,9230.083028725714,9175.879132862856,9285.976842518572,9520.304871342858,9708.97421448,9601.44094438,muito_alto
651,77649.97642857142,86979.69799999999,626.11,91873.61442857144,730.17,730.19,740.56,388.48,658.73,9839.227814835716,9230.083028725714,8979.596841928571,9285.976842518572,9514.151756768571,9571.363066665714,alto
652,94605.4865,77649.97642857142,388.48,86979.69799999999,626.11,730.17,730.19,740.56,388.48,9196.582134945716,9839.227814835716,8866.093281041429,8979.596841928571,9520.304871342858,9499.540543637142,alto
653,97830.811,94605.4865,388.48,77649.97642857142,388.48,626.11,730.17,730.19,740.56,9159.094392394283,9196.582134945716,9186.42505126286,8866.093281041429,9285.976842518572,9708.97421448,alto
654,101008.402,97830.811,388.48,94605.4865,388.48,388.48,626.11,730.17,730.19,9185.61822841,9159.094392394283,9175.879132862856,9186.42505126286,8979.596841928571,9514.151756768571,alto
655,106794.98742857145,101008.402,388.48,97830.811,388.48,388.48,388.48,626.11,730.17,9201.690902405711,9185.61822841,9230.083028725714,9175.879132862856,8866.093281041429,9520.304871342858,alto
656,93276.88757142855,106794.98742857145,388.48,101008.402,388.48,388.48,388.48,388.48,626.11,9292.502724864284,9201.690902405711,9839.227814835716,9230.083028725714,9186.42505126286,9285.976842518572,alto
657,94110.92414285715,93276.88757142855,388.48,106794.98742857145,388.48,388.48,388.48,388.48,388.48,9388.64881089143,9292.502724864284,9196.582134945716,9839.227814835716,9175.879132862856,8979.596841928571,alto
658,92638.04716666666,94110.92414285715,388.48,93276.88757142855,388.48,388.48,388.48,388.48,388.48,9626.729821440002,9388.64881089143,9159.094392394283,9196.582134945716,9230.083028725714,8866.093281041429,alto
659,77275.56385714286,92638.04716666666,388.48,94110.92414285715,388.48,388.48,388.48,388.48,388.48,9359.505671168572,9626.729821440002,9185.61822841,9159.094392394283,9839.227814835716,9186.42505126286,alto
660,76642.24271428572,77275.56385714286,388.48,92638.04716666666,388.48,388.48,388.48,388.48,388.48,9582.68820369,9359.505671168572,9201.690902405711,9185.61822841,9196.582134945716,9175.879132862856,alto
661,62871.071142857145,76642.24271428572,388.48,77275.56385714286,388.48,388.48,388.48,388.48,388.48,9674.504376111428,9582.68820369,9292.502724864284,9201.690902405711,9159.094392394283,9230.083028725714,alto
662,57278.46857142857,62871.071142857145,388.48,76642.24271428572,388.48,388.48,388.48,388.48,388.48,9892.290380952856,9674.504376111428,9388.64881089143,9292.502724864284,9185.61822841,9839.227814835716,alto
663,102913.42157142855,57278.46857142857,388.48,62871.071142857145,388.48,388.48,388.48,388.48,388.48,9648.80553628,9892.290380952856,9626.729821440002,9388.64881089143,9201.690902405711,9196.582134945716,alto
664,62270.75414285714,102913.42157142855,388.48,57278.46857142857,388.48,388.48,388.48,388.48,388.48,9476.312920145716,9648.80553628,9359.505671168572,9626.729821440002,9292.502724864284,9159.094392394283,alto
665,73680.90942857142,62270.75414285714,388.48,102913.42157142855,388.48,388.48,388.48,388.48,388.48,9881.322379171428,9476.312920145716,9582.68820369,9359.505671168572,9388.64881089143,9185.61822841,alto
666,80142.73957142858,73680.90942857142,379.83,62270.75414285714,388.48,388.48,388.48,388.48,388.48,9721.518292578572,9881.322379171428,9674.504376111428,9582.68820369,9626.729821440002,9201.690902405711,alto
667,94676.74428571427,80142.73957142858,360.54,73680.90942857142,379.83,388.48,388.48,388.48,388.48,9715.354856932858,9721.518292578572,9892.290380952856,9674.504376111428,9359.505671168572,9292.502724864284,alto
668,83541.19828571429,94676.74428571427,369.03,80142.73957142858,360.54,379.83,388.48,388.48,388.48,9876.658806801428,9715.354856932858,9648.80553628,9892.290380952856,9582.68820369,9388.64881089143,alto
669,76922.33385714285,83541.19828571429,378.01,94676.74428571427,369.03,360.54,379.83,388.48,388.48,10006.916892222856,9876.658806801428,9476.312920145716,9648.80553628,9674.504376111428,9626.729821440002,alto
670,78414.69571428571,76922.33385714285,317.79,83541.19828571429,378.01,369.03,360.54,379.83,388.48,9664.725723424286,10006.916892222856,9881.322379171428,9476.312920145716,9892.290380952856,9359.505671168572,alto
671,68223.40742857143,78414.69571428571,238.74,76922.33385714285,317.79,378.01,369.03,360.54,379.83,10003.617801508572,9664.725723424286,9721.518292578572,9881.322379171428,9648.80553628,9582.68820369,alto
672,64217.23671428572,68223.40742857143,179.81,78414.69571428571,238.74,317.79,378.01,369.03,360.54,10036.922016684286,10003.617801508572,9715.354856932858,9721.518292578572,9476.312920145716,9674.504376111428,alto
673,103480.24028571427,64217.23671428572,388.48,68223.40742857143,179.81,238.74,317.79,378.01,369.03,9828.910108333332,10036.922016684286,9876.658806801428,9715.354856932858,9881.322379171428,9892.290380952856,alto
674,66075.409,103480.24028571427,180.61,64217.23671428572,388.48,179.81,238.74,317.79,378.01,9816.734077118572,9828.910108333332,10006.916892222856,9876.658806801428,9721.518292578572,9648.80553628,medio
675,62765.774285714295,66075.409,118.81,103480.24028571427,180.61,388.48,179.81,238.74,317.79,9598.143610777142,9816.734077118572,9664.725723424286,10006.916892222856,9715.354856932858,9476.312920145716,medio
676,70063.04051428572,62765.774285714295,129.52,66075.409,118.81,180.61,388.48,179.81,238.74,9158.897794797142,9598.143610777142,10003.617801508572,9664.725723424286,9876.658806801428,9881.322379171428,medio
677,66272.75728571428,70063.04051428572,136.94,62765.774285714295,129.52,118.81,180.61,388.48,179.81,9673.940740475711,9158.897794797142,10036.922016684286,10003.617801508572,10006.916892222856,9721.518292578572,medio
678,74124.58985714286,66272.75728571428,139.91,70063.04051428572,136.94,129.52,118.81,180.61,388.48,9810.879470237142,9673.940740475711,9828.910108333332,10036.922016684286,9664.725723424286,9715.354856932858,alto
679,82820.50528571429,74124.58985714286,274.98,66272.75728571428,139.91,136.94,129.52,118.81,180.61,9779.55872619143,9810.879470237142,9816.734077118572,9828.910108333332,10003.617801508572,9876.658806801428,alto
680,75818.29357142858,82820.50528571429,245.97,74124.58985714286,274.98,139.91,136.94,129.52,118.81,9842.374910715716,9779.55872619143,9598.143610777142,9816.734077118572,10036.922016684286,10006.916892222856,alto
681,73625.05157142857,75818.29357142858,199.89,82820.50528571429,245.97,274.98,139.91,136.94,129.52,8907.4045281375,9842.374910715716,9158.897794797142,9598.143610777142,9828.910108333332,9664.725723424286,alto
682,84988.38142857143,73625.05157142857,222.23,75818.29357142858,199.89,245.97,274.98,139.91,136.94,9894.025932951428,8907.4045281375,9673.940740475711,9158.897794797142,9816.734077118572,10003.617801508572,alto
683,88138.206,84988.38142857143,206.68,73625.05157142857,222.23,199.89,245.97,274.98,139.91,10111.240666904288,9894.025932951428,9810.879470237142,9673.940740475711,9598.143610777142,10036.922016684286,alto
684,106062.15114285714,88138.206,388.48,84988.38142857143,206.68,222.23,199.89,245.97,274.98,10195.791725178571,10111.240666904288,9779.55872619143,9810.879470237142,9158.897794797142,9828.910108333332,alto
685,88374.872,106062.15114285714,217.18,88138.206,388.48,206.68,222.23,199.89,245.97,10057.954985017142,10195.791725178571,9842.374910715716,9779.55872619143,9673.940740475711,9816.734077118572,alto
686,75099.09457142858,88374.872,205.67,106062.15114285714,217.18,388.48,206.68,222.23,199.89,9810.75348785,10057.954985017142,8907.4045281375,9842.374910715716,9810.879470237142,9598.143610777142,alto
687,76432.44242857142,75099.09457142858,207.24,88374.872,205.67,217.18,388.48,206.68,222.23,10258.249293505,9810.75348785,9894.025932951428,8907.4045281375,9779.55872619143,9158.897794797142,alto
688,85012.58985714286,76432.44242857142,244.03,75099.09457142858,207.24,205.67,217.18,388.48,206.68,10186.273221332856,10258.249293505,10111.240666904288,9894.025932951428,9842.374910715716,9673.940740475711,alto
689,81200.29985714285,85012.58985714286,245.3,76432.44242857142,244.03,207.24,205.67,217.18,388.48,10008.539404455714,10186.273221332856,10195.791725178571,10111.240666904288,8907.4045281375,9810.879470237142,alto
690,80976.39114285714,81200.29985714285,212.39,85012.58985714286,245.3,244.03,207.24,205.67,217.18,9652.34887199,10008.539404455714,10057.954985017142,10195.791725178571,9894.025932951428,9779.55872619143,alto
691,79074.514,80976.39114285714,274.91,81200.29985714285,212.39,245.3,244.03,207.24,205.67,9960.75596988,9652.34887199,9810.75348785,10057.954985017142,10111.240666904288,9842.374910715716,alto
692,87275.29971428572,79074.514,323.15,80976.39114285714,274.91,212.39,245.3,244.03,207.24,9935.273281177142,9960.75596988,10258.249293505,9810.75348785,10195.791725178571,8907.4045281375,alto
693,87707.71642857142,87275.29971428572,371.08,79074.514,323.15,274.91,212.39,245.3,244.03,9904.192507112855,9935.273281177142,10186.273221332856,10258.249293505,10057.954985017142,9894.025932951428,alto
694,87855.48357142857,87707.71642857142,323.15,87275.29971428572,371.08,323.15,274.91,212.39,245.3,9855.492667557144,9904.192507112855,10008.539404455714,10186.273221332856,9810.75348785,10111.240666904288,alto
695,96833.30114285716,87855.48357142857,388.48,87707.71642857142,323.15,371.08,323.15,274.91,212.39,9600.073725327142,9855.492667557144,9652.34887199,10008.539404455714,10258.249293505,10195.791725178571,alto
696,81263.27428571429,96833.30114285716,309.97,87855.48357142857,388.48,323.15,371.08,323.15,274.91,9663.187239207142,9600.073725327142,9960.75596988,9652.34887199,10186.273221332856,10057.954985017142,alto
697,79912.37185714286,81263.27428571429,201.72,96833.30114285716,309.97,388.48,323.15,371.08,323.15,9640.11316123857,9663.187239207142,9935.273281177142,9960.75596988,10008.539404455714,9810.75348785,alto
698,72778.82585714286,79912.37185714286,344.41,81263.27428571429,201.72,309.97,388.48,323.15,371.08,8956.732650001428,9640.11316123857,9904.192507112855,9935.273281177142,9652.34887199,10258.249293505,alto
699,102722.81928571429,72778.82585714286,388.48,79912.37185714286,344.41,201.72,309.97,388.48,323.15,9074.733112571428,8956.732650001428,9855.492667557144,9904.192507112855,9960.75596988,10186.273221332856,alto
700,94289.61547142858,102722.81928571429,388.48,72778.82585714286,388.48,344.41,201.72,309.97,388.48,9187.297324905714,9074.733112571428,9600.073725327142,9855.492667557144,9935.273281177142,10008.539404455714,alto
701,98264.86157142856,94289.61547142858,388.48,102722.81928571429,388.48,388.48,344.41,201.72,309.97,9014.534222272858,9187.297324905714,9663.187239207142,9600.073725327142,9904.192507112855,9652.34887199,alto
702,104080.13514285714,98264.86157142856,388.48,94289.61547142858,388.48,388.48,388.48,344.41,201.72,10250.520430541428,9014.534222272858,9640.11316123857,9663.187239207142,9855.492667557144,9960.75596988,alto
703,82784.23228571427,104080.13514285714,318.24,98264.86157142856,388.48,388.48,388.48,388.48,344.41,9076.404502967143,10250.520430541428,8956.732650001428,9640.11316123857,9600.073725327142,9935.273281177142,alto
704,68220.89014285714,82784.23228571427,259.26,104080.13514285714,318.24,388.48,388.48,388.48,388.48,9014.889718061428,9076.404502967143,9074.733112571428,8956.732650001428,9663.187239207142,9904.192507112855,alto
705,58726.68185714285,68220.89014285714,248.6,82784.23228571427,259.26,318.24,388.48,388.48,388.48,9141.749072854283,9014.889718061428,9187.297324905714,9074.733112571428,9640.11316123857,9855.492667557144,alto
706,61501.673285714285,58726.68185714285,265.53,68220.89014285714,248.6,259.26,318.24,388.48,388.48,9066.276481082858,9141.749072854283,9014.534222272858,9187.297324905714,8956.732650001428,9600.073725327142,alto
707,69478.22957142857,61501.673285714285,276.82,58726.68185714285,265.53,248.6,259.26,318.24,388.48,9263.40547997,9066.276481082858,10250.520430541428,9014.534222272858,9074.733112571428,9663.187239207142,alto
708,54117.178714285714,69478.22957142857,275.5,61501.673285714285,276.82,265.53,248.6,259.26,318.24,9560.166819042855,9263.40547997,9076.404502967143,10250.520430541428,9187.297324905714,9640.11316123857,alto
709,74497.13385714286,54117.178714285714,262.72,69478.22957142857,275.5,276.82,265.53,248.6,259.26,9448.465242335717,9560.166819042855,9014.889718061428,9076.404502967143,9014.534222272858,8956.732650001428,alto
710,80642.54028571429,74497.13385714286,275.22,54117.178714285714,262.72,275.5,276.82,265.53,248.6,9420.96832618,9448.465242335717,9141.749072854283,9014.889718061428,10250.520430541428,9074.733112571428,medio
711,72103.80357142857,80642.54028571429,103.2,74497.13385714286,275.22,262.72,275.5,276.82,265.53,9538.95193512,9420.96832618,9066.276481082858,9141.749072854283,9076.404502967143,9187.297324905714,medio
712,47326.465142857145,72103.80357142857,99.79,80642.54028571429,103.2,275.22,262.72,275.5,276.82,9744.622606772857,9538.95193512,9263.40547997,9066.276481082858,9014.889718061428,9014.534222272858,medio
713,51406.19805714286,47326.465142857145,99.79,72103.80357142857,99.79,103.2,275.22,262.72,275.5,10231.7237867,9744.622606772857,9560.166819042855,9263.40547997,9141.749072854283,10250.520430541428,alto
714,88972.51742857143,51406.19805714286,309.97,47326.465142857145,99.79,99.79,103.2,275.22,262.72,9777.158654487142,10231.7237867,9448.465242335717,9560.166819042855,9066.276481082858,9076.404502967143,medio
715,43977.29557142857,88972.51742857143,99.79,51406.19805714286,309.97,99.79,99.79,103.2,275.22,9854.710042265711,9777.158654487142,9420.96832618,9448.465242335717,9263.40547997,9014.889718061428,medio
716,46071.68757142856,43977.29557142857,143.67,88972.51742857143,99.79,309.97,99.79,99.79,103.2,9728.307450947144,9854.710042265711,9538.95193512,9420.96832618,9560.166819042855,9141.749072854283,medio
717,60765.33514285714,46071.68757142856,113.72,43977.29557142857,143.67,99.79,309.97,99.79,99.79,10033.877239641428,9728.307450947144,9744.622606772857,9538.95193512,9448.465242335717,9066.276481082858,medio
718,69415.72642857143,60765.33514285714,130.78,46071.68757142856,113.72,143.67,99.79,309.97,99.79,9954.432776071428,10033.877239641428,10231.7237867,9744.622606772857,9420.96832618,9263.40547997,medio
719,52032.07185714286,69415.72642857143,112.76,60765.33514285714,130.78,113.72,143.67,99.79,309.97,9906.556493852857,9954.432776071428,9777.158654487142,10231.7237867,9538.95193512,9560.166819042855,medio
720,46644.679,52032.07185714286,104.13,69415.72642857143,112.76,130.78,113.72,143.67,99.79,10217.59350506143,9906.556493852857,9854.710042265711,9777.158654487142,9744.622606772857,9448.465242335717,medio
721,36004.290571428566,46644.679,95.22,52032.07185714286,104.13,112.76,130.78,113.72,143.67,10357.027417892856,10217.59350506143,9728.307450947144,9854.710042265711,10231.7237867,9420.96832618,medio
722,44133.44714285714,36004.290571428566,108.91,46644.679,95.22,104.13,112.76,130.78,113.72,10381.67864181143,10357.027417892856,10033.877239641428,9728.307450947144,9777.158654487142,9538.95193512,medio
723,56589.435,44133.44714285714,111.88,36004.290571428566,108.91,95.22,104.13,112.76,130.78,10479.33660176,10381.67864181143,9954.432776071428,10033.877239641428,9854.710042265711,9744.622606772857,medio
724,48440.45414285715,56589.435,117.05,44133.44714285714,111.88,108.91,95.22,104.13,112.76,10308.380819715716,10479.33660176,9906.556493852857,9954.432776071428,9728.307450947144,10231.7237867,alto
725,79630.49757142857,48440.45414285715,304.41,56589.435,117.05,111.88,108.91,95.22,104.13,10453.978595667142,10308.380819715716,10217.59350506143,9906.556493852857,10033.877239641428,9777.158654487142,medio
726,40784.32814285714,79630.49757142857,117.58,48440.45414285715,304.41,117.05,111.88,108.91,95.22,10278.384637278572,10453.978595667142,10357.027417892856,10217.59350506143,9954.432776071428,9854.710042265711,medio
727,45414.387,40784.32814285714,117.44,79630.49757142857,117.58,304.41,117.05,111.88,108.91,9398.91782553143,10278.384637278572,10381.67864181143,10357.027417892856,9906.556493852857,9728.307450947144,medio
728,51998.21985714285,45414.387,115.63,40784.32814285714,117.44,117.58,304.41,117.05,111.88,10207.359126718571,9398.91782553143,10479.33660176,10381.67864181143,10217.59350506143,10033.877239641428,medio
729,51368.434571428574,51998.21985714285,111.74,45414.387,115.63,117.44,117.58,304.41,117.05,10234.762401461428,10207.359126718571,10308.380819715716,10479.33660176,10357.027417892856,9954.432776071428,medio
730,47160.36357142857,51368.434571428574,140.71,51998.21985714285,111.74,115.63,117.44,117.58,304.41,9581.194647861428,10234.762401461428,10453.978595667142,10308.380819715716,10381.67864181143,9906.556493852857,medio
731,46683.64400000001,47160.36357142857,144.29000000000002,51368.434571428574,140.71,111.74,115.63,117.44,117.58,9955.946365734286,9581.194647861428,10278.384637278572,10453.978595667142,10479.33660176,10217.59350506143,medio
732,49385.604857142855,46683.64400000001,148.26,47160.36357142857,144.29000000000002,140.71,111.74,115.63,117.44,9740.996372062857,9955.946365734286,9398.91782553143,10278.384637278572,10308.380819715716,10357.027417892856,medio
733,55809.77642857143,49385.604857142855,145.5,46683.64400000001,148.26,144.29000000000002,140.71,111.74,115.63,10513.080535714284,9740.996372062857,10207.359126718571,9398.91782553143,10453.978595667142,10381.67864181143,alto
734,68823.80642857144,55809.77642857143,155.22,49385.604857142855,145.5,148.26,144.29000000000002,140.71,111.74,10317.589446429998,10513.080535714284,10234.762401461428,10207.359126718571,10278.384637278572,10479.33660176,alto
735,70457.21214285714,68823.80642857144,213.29,55809.77642857143,155.22,145.5,148.26,144.29000000000002,140.71,10224.235952381428,10317.589446429998,9581.194647861428,10234.762401461428,9398.91782553143,10308.380819715716,medio
736,65337.604857142855,70457.21214285714,139.88,68823.80642857144,213.29,155.22,145.5,148.26,144.29000000000002,10119.60547619,10224.235952381428,9955.946365734286,9581.194647861428,10207.359126718571,10453.978595667142,alto
737,76993.6622857143,65337.604857142855,214.32,70457.21214285714,139.88,213.29,155.22,145.5,148.26,9312.969029762857,10119.60547619,9740.996372062857,9955.946365734286,10234.762401461428,10278.384637278572,alto
738,59298.06642857142,76993.6622857143,193.41,65337.604857142855,214.32,139.88,213.29,155.22,145.5,9464.159946427142,9312.969029762857,10513.080535714284,9740.996372062857,9581.194647861428,9398.91782553143,alto
739,72856.667,59298.06642857142,165.81,76993.6622857143,193.41,214.32,139.88,213.29,155.22,9781.170482142858,9464.159946427142,10317.589446429998,10513.080535714284,9955.946365734286,10207.359126718571,alto
740,67670.03728571428,72856.667,232.85,59298.06642857142,165.81,193.41,214.32,139.88,213.29,10372.454202381428,9781.170482142858,10224.235952381428,10317.589446429998,9740.996372062857,10234.762401461428,alto
741,61057.08771428571,67670.03728571428,181.41,72856.667,232.85,165.81,193.41,214.32,139.88,10230.99917857,10372.454202381428,10119.60547619,10224.235952381428,10513.080535714284,9581.194647861428,alto
742,65758.83041428572,61057.08771428571,169.9,67670.03728571428,181.41,232.85,165.81,193.41,214.32,10125.826627381428,10230.99917857,9312.969029762857,10119.60547619,10317.589446429998,9955.946365734286,alto
743,66191.73857142858,65758.83041428572,153.48,61057.08771428571,169.9,181.41,232.85,165.81,193.41,9954.16629147,10125.826627381428,9464.159946427142,9312.969029762857,10224.235952381428,9740.996372062857,medio
744,51628.13314285715,66191.73857142858,142.85,65758.83041428572,153.48,169.9,181.41,232.85,165.81,10140.87552381,9954.16629147,9781.170482142858,9464.159946427142,10119.60547619,10513.080535714284,medio
745,55999.65857142857,51628.13314285715,101.99,66191.73857142858,142.85,153.48,169.9,181.41,232.85,9870.583970237143,10140.87552381,10372.454202381428,9781.170482142858,9312.969029762857,10317.589446429998,medio
746,78577.03485714285,55999.65857142857,121.56,51628.13314285715,101.99,142.85,153.48,169.9,181.41,9971.006994047144,9870.583970237143,10230.99917857,10372.454202381428,9464.159946427142,10224.235952381428,medio
